Original_ID	New_ID	Cluster_ID	Allele_Number	representative
WP_003973294.1	Strep_C319A2	Strep_C319	2	True
WP_237313199.1	Strep_C319A3	Strep_C319	3	False
WP_011030426.1	Strep_C319A4	Strep_C319	4	False
WP_192366062.1	Strep_C319A5	Strep_C319	5	False
WP_010358602.1	Strep_C319A6	Strep_C319	6	False
WP_328838037.1	Strep_C320A0	Strep_C320	0	False
WP_003972521.1	Strep_C320A1	Strep_C320	1	False
WP_237313746.1	Strep_C320A2	Strep_C320	2	True
WP_011030935.1	Strep_C320A3	Strep_C320	3	False
WP_013002093.1	Strep_C320A4	Strep_C320	4	False
WP_192361351.1	Strep_C320A5	Strep_C320	5	False
WP_237312965.1	Strep_C321A0	Strep_C321	0	False
WP_192359344.1	Strep_C321A1	Strep_C321	1	True
WP_237314086.1	Strep_C322A0	Strep_C322	0	True
WP_275874967.1	Strep_C322A1	Strep_C322	1	False
WP_238363725.1	Strep_C323A0	Strep_C323	0	True
WP_045561638.1	Strep_C324A0	Strep_C324	0	True
WP_016325671.1	Strep_C325A0	Strep_C325	0	False
WP_011027636.1	Strep_C325A1	Strep_C325	1	True
WP_328836765.1	Strep_C326A0	Strep_C326	0	True
WP_010352432.1	Strep_C327A0	Strep_C327	0	True
WP_328839397.1	Strep_C328A0	Strep_C328	0	True
WP_193380048.1	Strep_C328A1	Strep_C328	1	False
WP_013003911.1	Strep_C328A2	Strep_C328	2	False
WP_192360517.1	Strep_C328A3	Strep_C328	3	False
WP_369278181.1	Strep_C329A0	Strep_C329	0	True
WP_013004139.1	Strep_C330A0	Strep_C330	0	True
WP_328838901.1	Strep_C331A0	Strep_C331	0	True
WP_369278824.1	Strep_C332A0	Strep_C332	0	True
WP_328841762.1	Strep_C333A0	Strep_C333	0	True
WP_045561803.1	Strep_C334A0	Strep_C334	0	False
WP_086803498.1	Strep_C334A1	Strep_C334	1	True
WP_144080689.1	Strep_C335A0	Strep_C335	0	True
WP_328836860.1	Strep_C336A0	Strep_C336	0	False
WP_093790201.1	Strep_C336A1	Strep_C336	1	False
WP_013000458.1	Strep_C336A2	Strep_C336	2	True
WP_275874909.1	Strep_C336A3	Strep_C336	3	False
WP_369279689.1	Strep_C337A0	Strep_C337	0	False
WP_010355069.1	Strep_C337A1	Strep_C337	1	True
WP_328836188.1	Strep_C338A0	Strep_C338	0	False
WP_231884912.1	Strep_C338A1	Strep_C338	1	True
WP_328837444.1	Strep_C339A0	Strep_C339	0	True
WP_150472355.1	Strep_C339A1	Strep_C339	1	False
WP_003948656.1	Strep_C339A2	Strep_C339	2	False
WP_045559442.1	Strep_C339A3	Strep_C339	3	False
WP_003974308.1	Strep_C339A4	Strep_C339	4	False
WP_013001437.1	Strep_C339A5	Strep_C339	5	False
WP_010354284.1	Strep_C339A6	Strep_C339	6	False
WP_369277334.1	Strep_C340A0	Strep_C340	0	True
WP_041826587.1	Strep_C341A0	Strep_C341	0	False
WP_029183880.1	Strep_C341A1	Strep_C341	1	True
WP_328836953.1	Strep_C342A0	Strep_C342	0	True
WP_328840896.1	Strep_C343A0	Strep_C343	0	True
WP_013005714.1	Strep_C343A1	Strep_C343	1	False
WP_328839569.1	Strep_C344A0	Strep_C344	0	False
WP_011031061.1	Strep_C344A1	Strep_C344	1	True
WP_192364278.1	Strep_C344A2	Strep_C344	2	False
WP_328837004.1	Strep_C345A0	Strep_C345	0	False
WP_328735104.1	Strep_C345A1	Strep_C345	1	True
WP_015507091.1	Strep_C345A2	Strep_C345	2	False
WP_093790649.1	Strep_C345A3	Strep_C345	3	False
WP_041669173.1	Strep_C345A4	Strep_C345	4	False
WP_086798685.1	Strep_C345A5	Strep_C345	5	False
WP_010353270.1	Strep_C345A6	Strep_C345	6	False
WP_336605289.1	Strep_C346A0	Strep_C346	0	True
WP_225617651.1	Strep_C346A1	Strep_C346	1	False
WP_328840049.1	Strep_C347A0	Strep_C347	0	True
WP_328840095.1	Strep_C348A0	Strep_C348	0	True
WP_369277846.1	Strep_C348A1	Strep_C348	1	False
WP_237310910.1	Strep_C348A2	Strep_C348	2	False
WP_041670011.1	Strep_C348A3	Strep_C348	3	False
WP_192364709.1	Strep_C348A4	Strep_C348	4	False
WP_010350371.1	Strep_C348A5	Strep_C348	5	False
WP_328838624.1	Strep_C349A0	Strep_C349	0	True
WP_010350000.1	Strep_C350A0	Strep_C350	0	True
WP_328836588.1	Strep_C351A0	Strep_C351	0	False
WP_003972918.1	Strep_C351A1	Strep_C351	1	False
WP_037724423.1	Strep_C351A2	Strep_C351	2	False
WP_078480724.1	Strep_C351A3	Strep_C351	3	True
WP_013003168.1	Strep_C352A0	Strep_C352	0	True
WP_013003704.1	Strep_C353A0	Strep_C353	0	True
WP_015508254.1	Strep_C354A0	Strep_C354	0	True
WP_237313109.1	Strep_C355A0	Strep_C355	0	True
WP_223786371.1	Strep_C356A0	Strep_C356	0	True
WP_010350011.1	Strep_C357A0	Strep_C357	0	True
WP_003946497.1	Strep_C358A0	Strep_C358	0	True
WP_328834690.1	Strep_C359A0	Strep_C359	0	True
WP_328837072.1	Strep_C360A0	Strep_C360	0	False
WP_369279226.1	Strep_C360A1	Strep_C360	1	False
WP_003950819.1	Strep_C360A2	Strep_C360	2	False
WP_011030150.1	Strep_C360A3	Strep_C360	3	True
WP_045558985.1	Strep_C360A4	Strep_C360	4	False
WP_013000761.1	Strep_C360A5	Strep_C360	5	False
WP_275874915.1	Strep_C360A6	Strep_C360	6	False
WP_010353573.1	Strep_C360A7	Strep_C360	7	False
WP_369277005.1	Strep_C361A0	Strep_C361	0	True
WP_237310889.1	Strep_C362A0	Strep_C362	0	True
WP_192364647.1	Strep_C362A1	Strep_C362	1	False
WP_328838810.1	Strep_C363A0	Strep_C363	0	False
WP_369278501.1	Strep_C363A1	Strep_C363	1	False
WP_015507218.1	Strep_C363A2	Strep_C363	2	False
WP_093791841.1	Strep_C363A3	Strep_C363	3	False
WP_011028725.1	Strep_C363A4	Strep_C363	4	True
WP_013003115.1	Strep_C363A5	Strep_C363	5	False
WP_192363660.1	Strep_C363A6	Strep_C363	6	False
WP_078480638.1	Strep_C363A7	Strep_C363	7	False
WP_328839071.1	Strep_C364A0	Strep_C364	0	False
WP_148296575.1	Strep_C364A1	Strep_C364	1	False
WP_237310217.1	Strep_C364A2	Strep_C364	2	False
WP_231885137.1	Strep_C364A3	Strep_C364	3	True
WP_192360128.1	Strep_C364A4	Strep_C364	4	False
WP_010350166.1	Strep_C364A5	Strep_C364	5	False
WP_010361107.1	Strep_C365A0	Strep_C365	0	True
WP_237310593.1	Strep_C366A0	Strep_C366	0	True
WP_328837907.1	Strep_C367A0	Strep_C367	0	True
WP_328836932.1	Strep_C368A0	Strep_C368	0	True
WP_016327655.1	Strep_C369A0	Strep_C369	0	True
WP_011030746.1	Strep_C369A1	Strep_C369	1	False
WP_328839493.1	Strep_C370A0	Strep_C370	0	True
WP_237310453.1	Strep_C370A1	Strep_C370	1	False
WP_041671093.1	Strep_C370A2	Strep_C370	2	False
WP_275875004.1	Strep_C370A3	Strep_C370	3	False
WP_369279676.1	Strep_C371A0	Strep_C371	0	True
WP_223786421.1	Strep_C372A0	Strep_C372	0	True
WP_148274221.1	Strep_C373A0	Strep_C373	0	True
WP_011031481.1	Strep_C374A0	Strep_C374	0	True
WP_003946459.1	Strep_C375A0	Strep_C375	0	True
WP_016326842.1	Strep_C376A0	Strep_C376	0	False
WP_011029541.1	Strep_C376A1	Strep_C376	1	True
WP_237311337.1	Strep_C377A0	Strep_C377	0	False
WP_013006221.1	Strep_C377A1	Strep_C377	1	True
WP_192363808.1	Strep_C377A2	Strep_C377	2	False
WP_013000326.1	Strep_C378A0	Strep_C378	0	True
WP_237312370.1	Strep_C379A0	Strep_C379	0	True
WP_237313456.1	Strep_C380A0	Strep_C380	0	True
WP_015506955.1	Strep_C381A0	Strep_C381	0	True
WP_369279351.1	Strep_C382A0	Strep_C382	0	True
WP_003978434.1	Strep_C383A0	Strep_C383	0	True
WP_011027111.1	Strep_C383A1	Strep_C383	1	False
WP_369280304.1	Strep_C384A0	Strep_C384	0	True
WP_003951075.1	Strep_C385A0	Strep_C385	0	True
WP_369278330.1	Strep_C386A0	Strep_C386	0	False
WP_003976037.1	Strep_C386A1	Strep_C386	1	True
WP_011028569.1	Strep_C386A2	Strep_C386	2	False
WP_237310342.1	Strep_C387A0	Strep_C387	0	True
WP_328834937.1	Strep_C388A0	Strep_C388	0	False
WP_012998239.1	Strep_C388A1	Strep_C388	1	True
WP_192361131.1	Strep_C388A2	Strep_C388	2	False
WP_192365644.1	Strep_C389A0	Strep_C389	0	True
WP_015506787.1	Strep_C390A0	Strep_C390	0	True
WP_016327780.1	Strep_C390A1	Strep_C390	1	False
WP_011031012.1	Strep_C390A2	Strep_C390	2	False
WP_369279177.1	Strep_C391A0	Strep_C391	0	False
WP_078852327.1	Strep_C391A1	Strep_C391	1	True
WP_079158162.1	Strep_C391A2	Strep_C391	2	False
WP_003971957.1	Strep_C392A0	Strep_C392	0	True
WP_011031493.1	Strep_C392A1	Strep_C392	1	False
WP_010358304.1	Strep_C393A0	Strep_C393	0	True
WP_369277085.1	Strep_C394A0	Strep_C394	0	False
WP_003951941.1	Strep_C394A1	Strep_C394	1	False
WP_003972444.1	Strep_C394A2	Strep_C394	2	False
WP_003978651.1	Strep_C394A3	Strep_C394	3	False
WP_045561216.1	Strep_C394A4	Strep_C394	4	True
WP_011026932.1	Strep_C394A5	Strep_C394	5	False
WP_012998975.1	Strep_C394A6	Strep_C394	6	False
WP_192364033.1	Strep_C394A7	Strep_C394	7	False
WP_010360832.1	Strep_C394A8	Strep_C394	8	False
WP_161270177.1	Strep_C395A0	Strep_C395	0	True
WP_106437224.1	Strep_C396A0	Strep_C396	0	True
WP_064744297.1	Strep_C397A0	Strep_C397	0	True
WP_328836596.1	Strep_C398A0	Strep_C398	0	True
WP_328840459.1	Strep_C399A0	Strep_C399	0	True
WP_275875018.1	Strep_C399A1	Strep_C399	1	False
WP_272897511.1	Strep_C400A0	Strep_C400	0	True
WP_003949445.1	Strep_C401A0	Strep_C401	0	True
WP_016326146.1	Strep_C402A0	Strep_C402	0	False
WP_011028358.1	Strep_C402A1	Strep_C402	1	True
WP_369277917.1	Strep_C403A0	Strep_C403	0	True
WP_003976971.1	Strep_C403A1	Strep_C403	1	False
WP_011028008.1	Strep_C403A2	Strep_C403	2	False
WP_029184120.1	Strep_C403A3	Strep_C403	3	False
WP_369277034.1	Strep_C404A0	Strep_C404	0	True
WP_010355173.1	Strep_C404A1	Strep_C404	1	False
WP_369277209.1	Strep_C405A0	Strep_C405	0	False
WP_237313128.1	Strep_C405A1	Strep_C405	1	True
WP_012998395.1	Strep_C405A2	Strep_C405	2	False
WP_086797246.1	Strep_C405A3	Strep_C405	3	False
WP_050987300.1	Strep_C405A4	Strep_C405	4	False
WP_275875023.1	Strep_C406A0	Strep_C406	0	True
WP_328835670.1	Strep_C407A0	Strep_C407	0	True
WP_419153366.1	Strep_C408A0	Strep_C408	0	True
WP_237311585.1	Strep_C409A0	Strep_C409	0	True
WP_192365852.1	Strep_C409A1	Strep_C409	1	False
WP_328837125.1	Strep_C410A0	Strep_C410	0	False
WP_369279207.1	Strep_C410A1	Strep_C410	1	False
WP_016327226.1	Strep_C410A2	Strep_C410	2	False
WP_106518431.1	Strep_C410A3	Strep_C410	3	False
WP_041669210.1	Strep_C410A4	Strep_C410	4	True
WP_010360090.1	Strep_C410A5	Strep_C410	5	False
WP_369278241.1	Strep_C411A0	Strep_C411	0	True
WP_042799468.1	Strep_C412A0	Strep_C412	0	True
WP_011027845.1	Strep_C412A1	Strep_C412	1	False
WP_369277610.1	Strep_C413A0	Strep_C413	0	True
WP_369278575.1	Strep_C414A0	Strep_C414	0	True
WP_015507586.1	Strep_C415A0	Strep_C415	0	True
WP_078480478.1	Strep_C416A0	Strep_C416	0	True
WP_328835860.1	Strep_C417A0	Strep_C417	0	False
WP_003947709.1	Strep_C417A1	Strep_C417	1	False
WP_193381874.1	Strep_C417A2	Strep_C417	2	True
WP_012998889.1	Strep_C417A3	Strep_C417	3	False
WP_192365578.1	Strep_C417A4	Strep_C417	4	False
WP_237310553.1	Strep_C418A0	Strep_C418	0	True
WP_328839547.1	Strep_C419A0	Strep_C419	0	False
WP_011030180.1	Strep_C419A1	Strep_C419	1	False
WP_011031053.1	Strep_C419A2	Strep_C419	2	True
WP_192364245.1	Strep_C419A3	Strep_C419	3	False
WP_086022855.1	Strep_C420A0	Strep_C420	0	True
WP_420911280.1	Strep_C420A1	Strep_C420	1	False
WP_059042884.1	Strep_C421A0	Strep_C421	0	True
WP_328836841.1	Strep_C422A0	Strep_C422	0	False
WP_369279358.1	Strep_C422A1	Strep_C422	1	False
WP_237313221.1	Strep_C422A2	Strep_C422	2	False
WP_013000424.1	Strep_C422A3	Strep_C422	3	True
WP_192365392.1	Strep_C422A4	Strep_C422	4	False
WP_328834635.1	Strep_C423A0	Strep_C423	0	True
WP_369276715.1	Strep_C424A0	Strep_C424	0	True
WP_272897481.1	Strep_C425A0	Strep_C425	0	True
WP_328838197.1	Strep_C426A0	Strep_C426	0	True
WP_041669470.1	Strep_C426A1	Strep_C426	1	False
WP_010354120.1	Strep_C426A2	Strep_C426	2	False
WP_011039475.1	Strep_C427A0	Strep_C427	0	True
WP_010350755.1	Strep_C428A0	Strep_C428	0	True
WP_223786292.1	Strep_C429A0	Strep_C429	0	True
WP_037726610.1	Strep_C430A0	Strep_C430	0	True
WP_029184061.1	Strep_C431A0	Strep_C431	0	True
WP_319152235.1	Strep_C432A0	Strep_C432	0	True
WP_328840647.1	Strep_C433A0	Strep_C433	0	True
WP_369280322.1	Strep_C434A0	Strep_C434	0	True
WP_037729853.1	Strep_C435A0	Strep_C435	0	False
WP_060878367.1	Strep_C435A1	Strep_C435	1	False
WP_010350897.1	Strep_C435A2	Strep_C435	2	True
WP_045556102.1	Strep_C436A0	Strep_C436	0	False
WP_013002788.1	Strep_C436A1	Strep_C436	1	True
WP_328835933.1	Strep_C437A0	Strep_C437	0	True
WP_003976212.1	Strep_C438A0	Strep_C438	0	True
WP_011028441.1	Strep_C438A1	Strep_C438	1	False
WP_010353577.1	Strep_C439A0	Strep_C439	0	True
WP_015507129.1	Strep_C440A0	Strep_C440	0	True
WP_237313288.1	Strep_C440A1	Strep_C440	1	False
WP_192359834.1	Strep_C440A2	Strep_C440	2	False
WP_328840037.1	Strep_C441A0	Strep_C441	0	False
WP_369277878.1	Strep_C441A1	Strep_C441	1	False
WP_015508104.1	Strep_C441A2	Strep_C441	2	False
WP_237310879.1	Strep_C441A3	Strep_C441	3	False
WP_011027948.1	Strep_C441A4	Strep_C441	4	False
WP_041669984.1	Strep_C441A5	Strep_C441	5	False
WP_192364635.1	Strep_C441A6	Strep_C441	6	True
WP_328839377.1	Strep_C442A0	Strep_C442	0	True
WP_086799764.1	Strep_C442A1	Strep_C442	1	False
WP_003950474.1	Strep_C443A0	Strep_C443	0	True
WP_237312175.1	Strep_C444A0	Strep_C444	0	False
WP_012998904.1	Strep_C444A1	Strep_C444	1	True
WP_179202381.1	Strep_C444A2	Strep_C444	2	False
WP_010350804.1	Strep_C445A0	Strep_C445	0	True
WP_011030315.1	Strep_C446A0	Strep_C446	0	True
WP_328835443.1	Strep_C447A0	Strep_C447	0	True
WP_041670106.1	Strep_C447A1	Strep_C447	1	False
WP_328838761.1	Strep_C448A0	Strep_C448	0	True
WP_369278520.1	Strep_C448A1	Strep_C448	1	False
WP_003950331.1	Strep_C448A2	Strep_C448	2	False
WP_003975702.1	Strep_C448A3	Strep_C448	3	False
WP_237309790.1	Strep_C448A4	Strep_C448	4	False
WP_011028772.1	Strep_C448A5	Strep_C448	5	False
WP_013003042.1	Strep_C448A6	Strep_C448	6	False
WP_192333221.1	Strep_C448A7	Strep_C448	7	False
WP_010351375.1	Strep_C448A8	Strep_C448	8	False
WP_016327830.1	Strep_C449A0	Strep_C449	0	True
WP_011031106.1	Strep_C449A1	Strep_C449	1	False
WP_328837692.1	Strep_C450A0	Strep_C450	0	True
WP_328839738.1	Strep_C451A0	Strep_C451	0	False
WP_150470534.1	Strep_C451A1	Strep_C451	1	False
WP_003947561.1	Strep_C451A2	Strep_C451	2	True
WP_003976751.1	Strep_C451A3	Strep_C451	3	False
WP_045555291.1	Strep_C451A4	Strep_C451	4	False
WP_013004374.1	Strep_C451A5	Strep_C451	5	False
WP_086799872.1	Strep_C451A6	Strep_C451	6	False
WP_010359755.1	Strep_C451A7	Strep_C451	7	False
WP_318036805.1	Strep_C452A0	Strep_C452	0	True
WP_013003444.1	Strep_C453A0	Strep_C453	0	True
WP_010355339.1	Strep_C454A0	Strep_C454	0	True
WP_369277557.1	Strep_C455A0	Strep_C455	0	True
WP_015507995.1	Strep_C456A0	Strep_C456	0	True
WP_328840126.1	Strep_C457A0	Strep_C457	0	False
WP_369277828.1	Strep_C457A1	Strep_C457	1	True
WP_237310938.1	Strep_C457A2	Strep_C457	2	False
WP_013004889.1	Strep_C457A3	Strep_C457	3	False
WP_192364753.1	Strep_C457A4	Strep_C457	4	False
WP_010350297.1	Strep_C457A5	Strep_C457	5	False
WP_237313111.1	Strep_C458A0	Strep_C458	0	True
WP_192364401.1	Strep_C458A1	Strep_C458	1	False
WP_141655594.1	Strep_C459A0	Strep_C459	0	True
WP_328840112.1	Strep_C460A0	Strep_C460	0	True
WP_365269176.1	Strep_C460A1	Strep_C460	1	False
WP_003947215.1	Strep_C460A2	Strep_C460	2	False
WP_003977168.1	Strep_C460A3	Strep_C460	3	False
WP_237310930.1	Strep_C460A4	Strep_C460	4	False
WP_011027904.1	Strep_C460A5	Strep_C460	5	False
WP_013004859.1	Strep_C460A6	Strep_C460	6	False
WP_192364733.1	Strep_C460A7	Strep_C460	7	False
WP_010350329.1	Strep_C460A8	Strep_C460	8	False
WP_369278757.1	Strep_C461A0	Strep_C461	0	False
WP_003974996.1	Strep_C461A1	Strep_C461	1	False
WP_237314036.1	Strep_C461A2	Strep_C461	2	True
WP_011029332.1	Strep_C461A3	Strep_C461	3	False
WP_192361516.1	Strep_C461A4	Strep_C461	4	False
WP_192362575.1	Strep_C462A0	Strep_C462	0	True
WP_016327722.1	Strep_C463A0	Strep_C463	0	True
WP_011030912.1	Strep_C463A1	Strep_C463	1	False
WP_247248229.1	Strep_C464A0	Strep_C464	0	True
WP_003975648.1	Strep_C465A0	Strep_C465	0	True
WP_161270076.1	Strep_C465A1	Strep_C465	1	False
WP_275874875.1	Strep_C466A0	Strep_C466	0	True
WP_272897436.1	Strep_C467A0	Strep_C467	0	True
WP_225617956.1	Strep_C467A1	Strep_C467	1	False
WP_003973793.1	Strep_C468A0	Strep_C468	0	True
WP_011030103.1	Strep_C468A1	Strep_C468	1	False
WP_086022861.1	Strep_C468A2	Strep_C468	2	False
WP_369279032.1	Strep_C469A0	Strep_C469	0	True
WP_328837338.1	Strep_C470A0	Strep_C470	0	False
WP_237313338.1	Strep_C470A1	Strep_C470	1	False
WP_013001285.1	Strep_C470A2	Strep_C470	2	True
WP_046706205.1	Strep_C471A0	Strep_C471	0	True
WP_150472354.1	Strep_C471A1	Strep_C471	1	False
WP_010638872.1	Strep_C471A2	Strep_C471	2	False
WP_003974309.1	Strep_C471A3	Strep_C471	3	False
WP_045559441.1	Strep_C471A4	Strep_C471	4	False
WP_011029792.1	Strep_C471A5	Strep_C471	5	False
WP_013001438.1	Strep_C471A6	Strep_C471	6	False
WP_086803614.1	Strep_C471A7	Strep_C471	7	False
WP_010354285.1	Strep_C471A8	Strep_C471	8	False
WP_422397822.1	Strep_C472A0	Strep_C472	0	True
WP_141655598.1	Strep_C473A0	Strep_C473	0	True
WP_328834574.1	Strep_C474A0	Strep_C474	0	True
WP_369280603.1	Strep_C474A1	Strep_C474	1	False
WP_010350374.1	Strep_C475A0	Strep_C475	0	True
WP_050987383.1	Strep_C476A0	Strep_C476	0	True
WP_003972727.1	Strep_C477A0	Strep_C477	0	True
WP_011030734.1	Strep_C477A1	Strep_C477	1	False
WP_369279414.1	Strep_C478A0	Strep_C478	0	True
WP_010352604.1	Strep_C479A0	Strep_C479	0	True
WP_369276883.1	Strep_C480A0	Strep_C480	0	True
WP_010358802.1	Strep_C480A1	Strep_C480	1	False
WP_015508132.1	Strep_C481A0	Strep_C481	0	True
WP_003977206.1	Strep_C481A1	Strep_C481	1	False
WP_011027888.1	Strep_C481A2	Strep_C481	2	False
WP_003973689.1	Strep_C482A0	Strep_C482	0	True
WP_011030149.1	Strep_C482A1	Strep_C482	1	False
WP_011031029.1	Strep_C483A0	Strep_C483	0	True
WP_010354066.1	Strep_C484A0	Strep_C484	0	False
WP_006379029.1	Strep_C484A1	Strep_C484	1	False
WP_237312726.1	Strep_C484A2	Strep_C484	2	False
WP_192365636.1	Strep_C484A3	Strep_C484	3	True
WP_369276774.1	Strep_C485A0	Strep_C485	0	True
WP_369280208.1	Strep_C486A0	Strep_C486	0	True
WP_003972107.1	Strep_C486A1	Strep_C486	1	False
WP_011031394.1	Strep_C486A2	Strep_C486	2	False
WP_192359340.1	Strep_C487A0	Strep_C487	0	True
WP_328836946.1	Strep_C488A0	Strep_C488	0	True
WP_369278705.1	Strep_C489A0	Strep_C489	0	True
WP_059046105.1	Strep_C490A0	Strep_C490	0	True
WP_010360483.1	Strep_C491A0	Strep_C491	0	True
WP_328839614.1	Strep_C492A0	Strep_C492	0	False
WP_237310583.1	Strep_C492A1	Strep_C492	1	True
WP_013004192.1	Strep_C492A2	Strep_C492	2	False
WP_192364328.1	Strep_C492A3	Strep_C492	3	False
WP_409105991.1	Strep_C493A0	Strep_C493	0	False
WP_041669576.1	Strep_C493A1	Strep_C493	1	False
WP_225617814.1	Strep_C493A2	Strep_C493	2	True
WP_237310006.1	Strep_C494A0	Strep_C494	0	True
WP_041826591.1	Strep_C495A0	Strep_C495	0	True
WP_369278175.1	Strep_C496A0	Strep_C496	0	True
WP_328840667.1	Strep_C497A0	Strep_C497	0	False
WP_237311403.1	Strep_C497A1	Strep_C497	1	True
WP_013005468.1	Strep_C497A2	Strep_C497	2	False
WP_192363931.1	Strep_C497A3	Strep_C497	3	False
WP_011027060.1	Strep_C498A0	Strep_C498	0	True
WP_328834617.1	Strep_C499A0	Strep_C499	0	True
WP_223786402.1	Strep_C500A0	Strep_C500	0	True
WP_369278546.1	Strep_C501A0	Strep_C501	0	True
WP_328842150.1	Strep_C502A0	Strep_C502	0	False
WP_237313324.1	Strep_C502A1	Strep_C502	1	True
WP_041669274.1	Strep_C502A2	Strep_C502	2	False
WP_192359946.1	Strep_C502A3	Strep_C502	3	False
WP_328836925.1	Strep_C503A0	Strep_C503	0	True
WP_328841355.1	Strep_C504A0	Strep_C504	0	False
WP_013003012.1	Strep_C504A1	Strep_C504	1	True
WP_328840750.1	Strep_C505A0	Strep_C505	0	False
WP_093792036.1	Strep_C505A1	Strep_C505	1	False
WP_013005582.1	Strep_C505A2	Strep_C505	2	True
WP_192365866.1	Strep_C505A3	Strep_C505	3	False
WP_223786165.1	Strep_C506A0	Strep_C506	0	True
WP_328836927.1	Strep_C507A0	Strep_C507	0	True
WP_328837126.1	Strep_C508A0	Strep_C508	0	False
WP_369279206.1	Strep_C508A1	Strep_C508	1	False
WP_003950724.1	Strep_C508A2	Strep_C508	2	True
WP_078853602.1	Strep_C508A3	Strep_C508	3	False
WP_192359836.1	Strep_C508A4	Strep_C508	4	False
WP_059046972.1	Strep_C508A5	Strep_C508	5	False
WP_328837713.1	Strep_C509A0	Strep_C509	0	False
WP_003949668.1	Strep_C509A1	Strep_C509	1	False
WP_016326549.1	Strep_C509A2	Strep_C509	2	False
WP_237313457.1	Strep_C509A3	Strep_C509	3	True
WP_013001770.1	Strep_C509A4	Strep_C509	4	False
WP_192371752.1	Strep_C509A5	Strep_C509	5	False
WP_010358421.1	Strep_C509A6	Strep_C509	6	False
WP_010361070.1	Strep_C510A0	Strep_C510	0	True
WP_328737869.1	Strep_C511A0	Strep_C511	0	True
WP_038535359.1	Strep_C511A1	Strep_C511	1	False
WP_011027194.1	Strep_C511A2	Strep_C511	2	False
WP_010358897.1	Strep_C511A3	Strep_C511	3	False
WP_328834622.1	Strep_C512A0	Strep_C512	0	True
WP_328839582.1	Strep_C513A0	Strep_C513	0	True
WP_237312688.1	Strep_C513A1	Strep_C513	1	False
WP_192360858.1	Strep_C513A2	Strep_C513	2	False
WP_210539981.1	Strep_C514A0	Strep_C514	0	True
WP_041669044.1	Strep_C514A1	Strep_C514	1	False
WP_003978377.1	Strep_C515A0	Strep_C515	0	True
WP_161269950.1	Strep_C515A1	Strep_C515	1	False
WP_328842276.1	Strep_C516A0	Strep_C516	0	False
WP_015507280.1	Strep_C516A1	Strep_C516	1	False
WP_093791157.1	Strep_C516A2	Strep_C516	2	True
WP_049875884.1	Strep_C516A3	Strep_C516	3	False
WP_192363728.1	Strep_C516A4	Strep_C516	4	False
WP_010354962.1	Strep_C516A5	Strep_C516	5	False
WP_328837267.1	Strep_C517A0	Strep_C517	0	False
WP_093790371.1	Strep_C517A1	Strep_C517	1	False
WP_041669269.1	Strep_C517A2	Strep_C517	2	False
WP_192359938.1	Strep_C517A3	Strep_C517	3	True
WP_369280019.1	Strep_C518A0	Strep_C518	0	True
WP_237313083.1	Strep_C519A0	Strep_C519	0	True
WP_086805103.1	Strep_C519A1	Strep_C519	1	False
WP_237312747.1	Strep_C520A0	Strep_C520	0	True
WP_237313448.1	Strep_C521A0	Strep_C521	0	True
WP_150474517.1	Strep_C522A0	Strep_C522	0	True
WP_328836937.1	Strep_C523A0	Strep_C523	0	True
WP_328838456.1	Strep_C524A0	Strep_C524	0	True
WP_369277476.1	Strep_C525A0	Strep_C525	0	True
WP_134112143.1	Strep_C526A0	Strep_C526	0	True
WP_107469029.1	Strep_C527A0	Strep_C527	0	True
WP_050987396.1	Strep_C528A0	Strep_C528	0	True
WP_016326487.1	Strep_C529A0	Strep_C529	0	True
WP_319152200.1	Strep_C530A0	Strep_C530	0	True
WP_369278273.1	Strep_C531A0	Strep_C531	0	False
WP_003948067.1	Strep_C531A1	Strep_C531	1	True
WP_016326221.1	Strep_C531A2	Strep_C531	2	False
WP_237310284.1	Strep_C531A3	Strep_C531	3	False
WP_011028469.1	Strep_C531A4	Strep_C531	4	False
WP_013003548.1	Strep_C531A5	Strep_C531	5	False
WP_192333937.1	Strep_C531A6	Strep_C531	6	False
WP_029184077.1	Strep_C531A7	Strep_C531	7	False
WP_015507876.1	Strep_C532A0	Strep_C532	0	True
WP_015508154.1	Strep_C533A0	Strep_C533	0	True
WP_161270044.1	Strep_C534A0	Strep_C534	0	True
WP_328840226.1	Strep_C535A0	Strep_C535	0	True
WP_150470052.1	Strep_C535A1	Strep_C535	1	False
WP_003947027.1	Strep_C535A2	Strep_C535	2	False
WP_003977343.1	Strep_C535A3	Strep_C535	3	False
WP_093789354.1	Strep_C535A4	Strep_C535	4	False
WP_013005037.1	Strep_C535A5	Strep_C535	5	False
WP_192364853.1	Strep_C535A6	Strep_C535	6	False
WP_010357923.1	Strep_C535A7	Strep_C535	7	False
WP_369279350.1	Strep_C536A0	Strep_C536	0	True
WP_010354690.1	Strep_C536A1	Strep_C536	1	False
WP_016326772.1	Strep_C537A0	Strep_C537	0	True
WP_161270138.1	Strep_C537A1	Strep_C537	1	False
WP_010355157.1	Strep_C538A0	Strep_C538	0	True
WP_328835378.1	Strep_C539A0	Strep_C539	0	True
WP_328835630.1	Strep_C540A0	Strep_C540	0	True
WP_045561278.1	Strep_C540A1	Strep_C540	1	False
WP_012998620.1	Strep_C540A2	Strep_C540	2	False
WP_192360883.1	Strep_C540A3	Strep_C540	3	False
