gene	strain_count	frequency_percent
Strep_C27840	9	100.0
Strep_C26794	9	100.0
Strep_C27839	9	100.0
Strep_C27838	9	100.0
Strep_C15179	9	100.0
Strep_C15186	9	100.0
Strep_C2833	9	100.0
Strep_C7397	9	100.0
Strep_C12541	9	100.0
Strep_C15193	9	100.0
Strep_C7396	9	100.0
Strep_C15198	9	100.0
Strep_C7392	9	100.0
Strep_C15200	9	100.0
Strep_C7296	9	100.0
Strep_C15395	9	100.0
Strep_C26042	9	100.0
Strep_C15761	9	100.0
Strep_C15676	9	100.0
Strep_C15677	9	100.0
Strep_C7138	9	100.0
Strep_C7134	9	100.0
Strep_C7131	9	100.0
Strep_C12377	9	100.0
Strep_C2595	9	100.0
Strep_C15729	9	100.0
Strep_C8871	9	100.0
Strep_C15731	9	100.0
Strep_C8873	9	100.0
Strep_C15739	9	100.0
Strep_C7106	9	100.0
Strep_C1574	9	100.0
Strep_C7096	9	100.0
Strep_C28376	9	100.0
Strep_C15766	9	100.0
Strep_C15775	9	100.0
Strep_C15778	9	100.0
Strep_C7081	9	100.0
Strep_C25940	9	100.0
Strep_C15806	9	100.0
Strep_C15807	9	100.0
Strep_C15809	9	100.0
Strep_C2593	9	100.0
Strep_C15831	9	100.0
Strep_C15834	9	100.0
Strep_C15837	9	100.0
Strep_C7057	9	100.0
Strep_C8893	9	100.0
Strep_C12393	9	100.0
Strep_C7145	9	100.0
Strep_C12403	9	100.0
Strep_C15644	9	100.0
Strep_C7272	9	100.0
Strep_C15437	9	100.0
Strep_C15447	9	100.0
Strep_C15452	9	100.0
Strep_C7258	9	100.0
Strep_C12459	9	100.0
Strep_C15468	9	100.0
Strep_C12453	9	100.0
Strep_C2838	9	100.0
Strep_C7233	9	100.0
Strep_C8838	9	100.0
Strep_C12444	9	100.0
Strep_C12442	9	100.0
Strep_C15506	9	100.0
Strep_C15515	9	100.0
Strep_C15518	9	100.0
Strep_C7209	9	100.0
Strep_C2599	9	100.0
Strep_C25996	9	100.0
Strep_C12423	9	100.0
Strep_C7184	9	100.0
Strep_C7181	9	100.0
Strep_C7179	9	100.0
Strep_C15604	9	100.0
Strep_C15629	9	100.0
Strep_C7167	9	100.0
Strep_C7164	9	100.0
Strep_C15643	9	100.0
Strep_C8856	9	100.0
Strep_C4649	9	100.0
Strep_C18235	9	100.0
Strep_C10382	9	100.0
Strep_C10116	9	100.0
Strep_C10045	9	100.0
Strep_C4218	9	100.0
Strep_C22069	9	100.0
Strep_C22067	9	100.0
Strep_C9834	9	100.0
Strep_C3494	9	100.0
Strep_C30211	9	100.0
Strep_C10414	9	100.0
Strep_C24203	9	100.0
Strep_C3520	9	100.0
Strep_C23089	9	100.0
Strep_C10419	9	100.0
Strep_C27462	9	100.0
Strep_C20921	9	100.0
Strep_C3532	9	100.0
Strep_C20937	9	100.0
Strep_C10766	9	100.0
Strep_C3489	9	100.0
Strep_C4223	9	100.0
Strep_C22079	9	100.0
Strep_C9842	9	100.0
Strep_C10780	9	100.0
Strep_C3456	9	100.0
Strep_C10389	9	100.0
Strep_C3472	9	100.0
Strep_C23819	9	100.0
Strep_C9648	9	100.0
Strep_C23667	9	100.0
Strep_C20836	9	100.0
Strep_C20843	9	100.0
Strep_C24174	9	100.0
Strep_C4244	9	100.0
Strep_C23818	9	100.0
Strep_C20865	9	100.0
Strep_C1076	9	100.0
Strep_C3538	9	100.0
Strep_C4185	9	100.0
Strep_C29309	9	100.0
Strep_C24242	9	100.0
Strep_C24239	9	100.0
Strep_C20997	9	100.0
Strep_C24240	9	100.0
Strep_C10729	9	100.0
Strep_C2380	9	100.0
Strep_C10727	9	100.0
Strep_C10726	9	100.0
Strep_C29773	9	100.0
Strep_C3542	9	100.0
Strep_C360	9	100.0
Strep_C24245	9	100.0
Strep_C23353	9	100.0
Strep_C23676	9	100.0
Strep_C3614	9	100.0
Strep_C3620	9	100.0
Strep_C21873	9	100.0
Strep_C21912	9	100.0
Strep_C21914	9	100.0
Strep_C2976	9	100.0
Strep_C24238	9	100.0
Strep_C10111	9	100.0
Strep_C1010	9	100.0
Strep_C4176	9	100.0
Strep_C21981	9	100.0
Strep_C21980	9	100.0
Strep_C1073	9	100.0
Strep_C3557	9	100.0
Strep_C24512	9	100.0
Strep_C23357	9	100.0
Strep_C9821	9	100.0
Strep_C24509	9	100.0
Strep_C4160	9	100.0
Strep_C23354	9	100.0
Strep_C23095	9	100.0
Strep_C2422	9	100.0
Strep_C2415	9	100.0
Strep_C4258	9	100.0
Strep_C20622	9	100.0
Strep_C10342	9	100.0
Strep_C9992	9	100.0
Strep_C22294	9	100.0
Strep_C10820	9	100.0
Strep_C23424	9	100.0
Strep_C23423	9	100.0
Strep_C22283	9	100.0
Strep_C23036	9	100.0
Strep_C3379	9	100.0
Strep_C4314	9	100.0
Strep_C10127	9	100.0
Strep_C4326	9	100.0
Strep_C9861	9	100.0
Strep_C22226	9	100.0
Strep_C4321	9	100.0
Strep_C9859	9	100.0
Strep_C22222	9	100.0
Strep_C2068	9	100.0
Strep_C20688	9	100.0
Strep_C3347	9	100.0
Strep_C30248	9	100.0
Strep_C10837	9	100.0
Strep_C9876	9	100.0
Strep_C9875	9	100.0
Strep_C22355	9	100.0
Strep_C10325	9	100.0
Strep_C10832	9	100.0
Strep_C9871	9	100.0
Strep_C9870	9	100.0
Strep_C3313	9	100.0
Strep_C20672	9	100.0
Strep_C20673	9	100.0
Strep_C23854	9	100.0
Strep_C3025	9	100.0
Strep_C3334	9	100.0
Strep_C29994	9	100.0
Strep_C24133	9	100.0
Strep_C3405	9	100.0
Strep_C4261	9	100.0
Strep_C3425	9	100.0
Strep_C10036	9	100.0
Strep_C3423	9	100.0
Strep_C10369	9	100.0
Strep_C20779	9	100.0
Strep_C22174	9	100.0
Strep_C4289	9	100.0
Strep_C20782	9	100.0
Strep_C3426	9	100.0
Strep_C10358	9	100.0
Strep_C22157	9	100.0
Strep_C20805	9	100.0
Strep_C4269	9	100.0
Strep_C22147	9	100.0
Strep_C10038	9	100.0
Strep_C22139	9	100.0
Strep_C4266	9	100.0
Strep_C22194	9	100.0
Strep_C24575	9	100.0
Strep_C3023	9	100.0
Strep_C3417	9	100.0
Strep_C2220	9	100.0
Strep_C4313	9	100.0
Strep_C23421	9	100.0
Strep_C4308	9	100.0
Strep_C4304	9	100.0
Strep_C22203	9	100.0
Strep_C3413	9	100.0
Strep_C9641	9	100.0
Strep_C20763	9	100.0
Strep_C10362	9	100.0
Strep_C3414	9	100.0
Strep_C10035	9	100.0
Strep_C10124	9	100.0
Strep_C27454	9	100.0
Strep_C20773	9	100.0
Strep_C2449	9	100.0
Strep_C9677	9	100.0
Strep_C21864	9	100.0
Strep_C24418	9	100.0
Strep_C3978	9	100.0
Strep_C24424	9	100.0
Strep_C21639	9	100.0
Strep_C27293	9	100.0
Strep_C27291	9	100.0
Strep_C21286	9	100.0
Strep_C27290	9	100.0
Strep_C30150	9	100.0
Strep_C3952	9	100.0
Strep_C23757	9	100.0
Strep_C10088	9	100.0
Strep_C27289	9	100.0
Strep_C27288	9	100.0
Strep_C29832	9	100.0
Strep_C21309	9	100.0
Strep_C3956	9	100.0
Strep_C3980	9	100.0
Strep_C3982	9	100.0
Strep_C10069	9	100.0
Strep_C21273	9	100.0
Strep_C10655	9	100.0
Strep_C977	9	100.0
Strep_C3745	9	100.0
Strep_C10654	9	100.0
Strep_C23190	9	100.0
Strep_C3999	9	100.0
Strep_C29386	9	100.0
Strep_C29387	9	100.0
Strep_C3749	9	100.0
Strep_C2938	9	100.0
Strep_C3007	9	100.0
Strep_C3753	9	100.0
Strep_C2166	9	100.0
Strep_C3759	9	100.0
Strep_C21658	9	100.0
Strep_C10631	9	100.0
Strep_C21631	9	100.0
Strep_C9811	9	100.0
Strep_C2371	9	100.0
Strep_C23708	9	100.0
Strep_C10612	9	100.0
Strep_C1060	9	100.0
Strep_C3897	9	100.0
Strep_C2373	9	100.0
Strep_C23258	9	100.0
Strep_C3836	9	100.0
Strep_C23265	9	100.0
Strep_C3948	9	100.0
Strep_C21447	9	100.0
Strep_C21516	9	100.0
Strep_C3847	9	100.0
Strep_C21503	9	100.0
Strep_C24373	9	100.0
Strep_C10597	9	100.0
Strep_C2146	9	100.0
Strep_C10614	9	100.0
Strep_C2157	9	100.0
Strep_C9978	9	100.0
Strep_C2136	9	100.0
Strep_C10549	9	100.0
Strep_C9721	9	100.0
Strep_C3946	9	100.0
Strep_C3943	9	100.0
Strep_C1054	9	100.0
Strep_C3774	9	100.0
Strep_C21339	9	100.0
Strep_C3778	9	100.0
Strep_C23706	9	100.0
Strep_C9759	9	100.0
Strep_C10555	9	100.0
Strep_C3784	9	100.0
Strep_C21351	9	100.0
Strep_C21357	9	100.0
Strep_C21363	9	100.0
Strep_C3739	9	100.0
Strep_C21695	9	100.0
Strep_C4002	9	100.0
Strep_C3669	9	100.0
Strep_C3650	9	100.0
Strep_C4105	9	100.0
Strep_C2181	9	100.0
Strep_C3665	9	100.0
Strep_C3666	9	100.0
Strep_C4102	9	100.0
Strep_C23682	9	100.0
Strep_C2180	9	100.0
Strep_C21246	9	100.0
Strep_C4097	9	100.0
Strep_C4094	9	100.0
Strep_C4082	9	100.0
Strep_C21121	9	100.0
Strep_C2179	9	100.0
Strep_C3674	9	100.0
Strep_C3005	9	100.0
Strep_C10478	9	100.0
Strep_C4108	9	100.0
Strep_C20169	9	100.0
Strep_C2312	9	100.0
Strep_C24255	9	100.0
Strep_C24497	9	100.0
Strep_C21031	9	100.0
Strep_C3635	9	100.0
Strep_C4130	9	100.0
Strep_C4129	9	100.0
Strep_C10466	9	100.0
Strep_C3637	9	100.0
Strep_C2184	9	100.0
Strep_C21055	9	100.0
Strep_C10470	9	100.0
Strep_C4118	9	100.0
Strep_C4116	9	100.0
Strep_C29781	9	100.0
Strep_C23677	9	100.0
Strep_C10490	9	100.0
Strep_C10491	9	100.0
Strep_C21146	9	100.0
Strep_C3709	9	100.0
Strep_C1066	9	100.0
Strep_C21727	9	100.0
Strep_C23179	9	100.0
Strep_C9786	9	100.0
Strep_C10668	9	100.0
Strep_C24445	9	100.0
Strep_C27258	9	100.0
Strep_C10663	9	100.0
Strep_C10662	9	100.0
Strep_C10063	9	100.0
Strep_C29836	9	100.0
Strep_C21241	9	100.0
Strep_C10659	9	100.0
Strep_C27414	9	100.0
Strep_C4003	9	100.0
Strep_C4017	9	100.0
Strep_C3705	9	100.0
Strep_C21790	9	100.0
Strep_C10511	9	100.0
Strep_C10494	9	100.0
Strep_C4061	9	100.0
Strep_C4060	9	100.0
Strep_C21774	9	100.0
Strep_C4042	9	100.0
Strep_C24282	9	100.0
Strep_C10500	9	100.0
Strep_C3691	9	100.0
Strep_C10677	9	100.0
Strep_C10675	9	100.0
Strep_C21206	9	100.0
Strep_C3006	9	100.0
Strep_C21741	9	100.0
Strep_C23177	9	100.0
Strep_C27254	9	100.0
Strep_C22364	9	100.0
Strep_C21478	9	100.0
Strep_C9623	9	100.0
Strep_C22513	9	100.0
Strep_C20531	9	100.0
Strep_C24724	9	100.0
Strep_C9570	9	100.0
Strep_C23906	9	100.0
Strep_C10143	9	100.0
Strep_C3228	9	100.0
Strep_C24723	9	100.0
Strep_C20530	9	100.0
Strep_C23576	9	100.0
Strep_C22754	9	100.0
Strep_C22752	9	100.0
Strep_C10164	9	100.0
Strep_C24647	9	100.0
Strep_C4595	9	100.0
Strep_C20524	9	100.0
Strep_C4593	9	100.0
Strep_C4438	9	100.0
Strep_C4592	9	100.0
Strep_C4591	9	100.0
Strep_C4587	9	100.0
Strep_C20283	9	100.0
Strep_C3066	9	100.0
Strep_C24650	9	100.0
Strep_C3071	9	100.0
Strep_C27539	9	100.0
Strep_C20532	9	100.0
Strep_C20533	9	100.0
Strep_C9891	9	100.0
Strep_C23507	9	100.0
Strep_C3257	9	100.0
Strep_C3255	9	100.0
Strep_C23557	9	100.0
Strep_C24060	9	100.0
Strep_C4420	9	100.0
Strep_C4621	9	100.0
Strep_C960	9	100.0
Strep_C20219	9	100.0
Strep_C4426	9	100.0
Strep_C2919	9	100.0
Strep_C2053	9	100.0
Strep_C20229	9	100.0
Strep_C22760	9	100.0
Strep_C3249	9	100.0
Strep_C3049	9	100.0
Strep_C2472	9	100.0
Strep_C9569	9	100.0
Strep_C10285	9	100.0
Strep_C2023	9	100.0
Strep_C24059	9	100.0
Strep_C3054	9	100.0
Strep_C24058	9	100.0
Strep_C3244	9	100.0
Strep_C460	9	100.0
Strep_C20497	9	100.0
Strep_C23582	9	100.0
Strep_C10292	9	100.0
Strep_C4579	9	100.0
Strep_C2041	9	100.0
Strep_C4499	9	100.0
Strep_C29723	9	100.0
Strep_C10919	9	100.0
Strep_C20347	9	100.0
Strep_C22672	9	100.0
Strep_C22671	9	100.0
Strep_C10901	9	100.0
Strep_C22602	9	100.0
Strep_C9908	9	100.0
Strep_C22666	9	100.0
Strep_C10149	9	100.0
Strep_C4513	9	100.0
Strep_C4518	9	100.0
Strep_C24012	9	100.0
Strep_C27364	9	100.0
Strep_C451	9	100.0
Strep_C4523	9	100.0
Strep_C10150	9	100.0
Strep_C24007	9	100.0
Strep_C22643	9	100.0
Strep_C23888	9	100.0
Strep_C3124	9	100.0
Strep_C29657	9	100.0
Strep_C302	9	100.0
Strep_C10244	9	100.0
Strep_C23585	9	100.0
Strep_C10245	9	100.0
Strep_C3101	9	100.0
Strep_C3205	9	100.0
Strep_C9942	9	100.0
Strep_C22536	9	100.0
Strep_C22538	9	100.0
Strep_C10256	9	100.0
Strep_C3196	9	100.0
Strep_C2030	9	100.0
Strep_C22919	9	100.0
Strep_C20473	9	100.0
Strep_C2291	9	100.0
Strep_C24661	9	100.0
Strep_C20467	9	100.0
Strep_C22594	9	100.0
Strep_C9944	9	100.0
Strep_C10892	9	100.0
Strep_C4472	9	100.0
Strep_C10147	9	100.0
Strep_C23994	9	100.0
Strep_C3106	9	100.0
Strep_C10250	9	100.0
Strep_C2921	9	100.0
Strep_C448	9	100.0
Strep_C3178	9	100.0
Strep_C3163	9	100.0
Strep_C22990	9	100.0
Strep_C10874	9	100.0
Strep_C3261	9	100.0
Strep_C22881	9	100.0
Strep_C3281	9	100.0
Strep_C10301	9	100.0
Strep_C4628	9	100.0
Strep_C10302	9	100.0
Strep_C3285	9	100.0
Strep_C4400	9	100.0
Strep_C10853	9	100.0
Strep_C9564	9	100.0
Strep_C4397	9	100.0
Strep_C10001	9	100.0
Strep_C10306	9	100.0
Strep_C9561	9	100.0
Strep_C3286	9	100.0
Strep_C9881	9	100.0
Strep_C30391	9	100.0
Strep_C20601	9	100.0
Strep_C9618	9	100.0
Strep_C2299	9	100.0
Strep_C10845	9	100.0
Strep_C2721	9	100.0
Strep_C4386	9	100.0
Strep_C23003	9	100.0
Strep_C4643	9	100.0
Strep_C10840	9	100.0
Strep_C29891	9	100.0
Strep_C4644	9	100.0
Strep_C30367	9	100.0
Strep_C9879	9	100.0
Strep_C4405	9	100.0
Strep_C30381	9	100.0
Strep_C4539	9	100.0
Strep_C3278	9	100.0
Strep_C10168	9	100.0
Strep_C4410	9	100.0
Strep_C2242	9	100.0
Strep_C9934	9	100.0
Strep_C23505	9	100.0
Strep_C22437	9	100.0
Strep_C228	9	100.0
Strep_C9792	8	88.88888888888889
Strep_C2947	8	88.88888888888889
Strep_C1713	8	88.88888888888889
Strep_C25506	8	88.88888888888889
Strep_C6366	8	88.88888888888889
Strep_C22681	8	88.88888888888889
Strep_C26267	8	88.88888888888889
Strep_C3841	8	88.88888888888889
Strep_C22673	8	88.88888888888889
Strep_C17395	8	88.88888888888889
Strep_C10580	8	88.88888888888889
Strep_C6554	8	88.88888888888889
Strep_C6548	8	88.88888888888889
Strep_C14823	8	88.88888888888889
Strep_C14862	8	88.88888888888889
Strep_C1009	8	88.88888888888889
Strep_C6564	8	88.88888888888889
Strep_C13935	8	88.88888888888889
Strep_C8051	8	88.88888888888889
Strep_C14556	8	88.88888888888889
Strep_C16791	8	88.88888888888889
Strep_C16790	8	88.88888888888889
Strep_C14858	8	88.88888888888889
Strep_C22843	8	88.88888888888889
Strep_C10508	8	88.88888888888889
Strep_C16863	8	88.88888888888889
Strep_C14834	8	88.88888888888889
Strep_C21526	8	88.88888888888889
Strep_C21517	8	88.88888888888889
Strep_C811	8	88.88888888888889
Strep_C14826	8	88.88888888888889
Strep_C9065	8	88.88888888888889
Strep_C1276	8	88.88888888888889
Strep_C3107	8	88.88888888888889
Strep_C22825	8	88.88888888888889
Strep_C26729	8	88.88888888888889
Strep_C23141	8	88.88888888888889
Strep_C7726	8	88.88888888888889
Strep_C12006	8	88.88888888888889
Strep_C6538	8	88.88888888888889
Strep_C3693	8	88.88888888888889
Strep_C1736	8	88.88888888888889
Strep_C905	8	88.88888888888889
Strep_C13946	8	88.88888888888889
Strep_C26179	8	88.88888888888889
Strep_C7562	8	88.88888888888889
Strep_C21766	8	88.88888888888889
Strep_C16776	8	88.88888888888889
Strep_C23139	8	88.88888888888889
Strep_C3853	8	88.88888888888889
Strep_C8137	8	88.88888888888889
Strep_C3116	8	88.88888888888889
Strep_C14915	8	88.88888888888889
Strep_C12798	8	88.88888888888889
Strep_C2817	8	88.88888888888889
Strep_C13787	8	88.88888888888889
Strep_C12921	8	88.88888888888889
Strep_C7530	8	88.88888888888889
Strep_C6196	8	88.88888888888889
Strep_C17486	8	88.88888888888889
Strep_C10154	8	88.88888888888889
Strep_C22850	8	88.88888888888889
Strep_C3861	8	88.88888888888889
Strep_C6613	8	88.88888888888889
Strep_C17149	8	88.88888888888889
Strep_C16716	8	88.88888888888889
Strep_C3653	8	88.88888888888889
Strep_C6623	8	88.88888888888889
Strep_C6624	8	88.88888888888889
Strep_C7522	8	88.88888888888889
Strep_C17500	8	88.88888888888889
Strep_C6601	8	88.88888888888889
Strep_C17453	8	88.88888888888889
Strep_C21508	8	88.88888888888889
Strep_C6205	8	88.88888888888889
Strep_C8071	8	88.88888888888889
Strep_C14865	8	88.88888888888889
Strep_C30396	8	88.88888888888889
Strep_C1203	8	88.88888888888889
Strep_C1294	8	88.88888888888889
Strep_C11912	8	88.88888888888889
Strep_C2676	8	88.88888888888889
Strep_C17442	8	88.88888888888889
Strep_C3111	8	88.88888888888889
Strep_C7549	8	88.88888888888889
Strep_C14901	8	88.88888888888889
Strep_C6595	8	88.88888888888889
Strep_C2692	8	88.88888888888889
Strep_C3850	8	88.88888888888889
Strep_C6598	8	88.88888888888889
Strep_C22878	8	88.88888888888889
Strep_C16751	8	88.88888888888889
Strep_C6208	8	88.88888888888889
Strep_C16750	8	88.88888888888889
Strep_C1490	8	88.88888888888889
Strep_C2549	8	88.88888888888889
Strep_C1198	8	88.88888888888889
Strep_C17188	8	88.88888888888889
Strep_C9073	8	88.88888888888889
Strep_C21574	8	88.88888888888889
Strep_C3123	8	88.88888888888889
Strep_C17056	8	88.88888888888889
Strep_C14592	8	88.88888888888889
Strep_C2561	8	88.88888888888889
Strep_C6320	8	88.88888888888889
Strep_C2863	8	88.88888888888889
Strep_C14580	8	88.88888888888889
Strep_C14705	8	88.88888888888889
Strep_C24345	8	88.88888888888889
Strep_C8088	8	88.88888888888889
Strep_C6442	8	88.88888888888889
Strep_C9074	8	88.88888888888889
Strep_C13824	8	88.88888888888889
Strep_C26741	8	88.88888888888889
Strep_C6282	8	88.88888888888889
Strep_C21681	8	88.88888888888889
Strep_C12942	8	88.88888888888889
Strep_C23222	8	88.88888888888889
Strep_C17006	8	88.88888888888889
Strep_C6454	8	88.88888888888889
Strep_C14706	8	88.88888888888889
Strep_C28229	8	88.88888888888889
Strep_C24337	8	88.88888888888889
Strep_C14655	8	88.88888888888889
Strep_C23907	8	88.88888888888889
Strep_C9926	8	88.88888888888889
Strep_C2865	8	88.88888888888889
Strep_C22767	8	88.88888888888889
Strep_C1711	8	88.88888888888889
Strep_C7687	8	88.88888888888889
Strep_C28659	8	88.88888888888889
Strep_C22761	8	88.88888888888889
Strep_C14620	8	88.88888888888889
Strep_C23205	8	88.88888888888889
Strep_C7692	8	88.88888888888889
Strep_C17085	8	88.88888888888889
Strep_C9095	8	88.88888888888889
Strep_C17211	8	88.88888888888889
Strep_C3773	8	88.88888888888889
Strep_C28673	8	88.88888888888889
Strep_C24336	8	88.88888888888889
Strep_C6415	8	88.88888888888889
Strep_C22899	8	88.88888888888889
Strep_C10537	8	88.88888888888889
Strep_C14664	8	88.88888888888889
Strep_C12739	8	88.88888888888889
Strep_C8089	8	88.88888888888889
Strep_C28230	8	88.88888888888889
Strep_C3070	8	88.88888888888889
Strep_C6468	8	88.88888888888889
Strep_C24355	8	88.88888888888889
Strep_C9132	8	88.88888888888889
Strep_C28088	8	88.88888888888889
Strep_C21712	8	88.88888888888889
Strep_C23747	8	88.88888888888889
Strep_C23913	8	88.88888888888889
Strep_C14768	8	88.88888888888889
Strep_C16930	8	88.88888888888889
Strep_C14769	8	88.88888888888889
Strep_C12951	8	88.88888888888889
Strep_C27697	8	88.88888888888889
Strep_C14770	8	88.88888888888889
Strep_C9134	8	88.88888888888889
Strep_C21539	8	88.88888888888889
Strep_C21632	8	88.88888888888889
Strep_C14773	8	88.88888888888889
Strep_C7668	8	88.88888888888889
Strep_C16907	8	88.88888888888889
Strep_C11856	8	88.88888888888889
Strep_C9748	8	88.88888888888889
Strep_C6264	8	88.88888888888889
Strep_C3771	8	88.88888888888889
Strep_C29711	8	88.88888888888889
Strep_C807	8	88.88888888888889
Strep_C22884	8	88.88888888888889
Strep_C29467	8	88.88888888888889
Strep_C9128	8	88.88888888888889
Strep_C9130	8	88.88888888888889
Strep_C2376	8	88.88888888888889
Strep_C2317	8	88.88888888888889
Strep_C7714	8	88.88888888888889
Strep_C6472	8	88.88888888888889
Strep_C10200	8	88.88888888888889
Strep_C7630	8	88.88888888888889
Strep_C3080	8	88.88888888888889
Strep_C16965	8	88.88888888888889
Strep_C27482	8	88.88888888888889
Strep_C22720	8	88.88888888888889
Strep_C17130	8	88.88888888888889
Strep_C9782	8	88.88888888888889
Strep_C9923	8	88.88888888888889
Strep_C7618	8	88.88888888888889
Strep_C1196	8	88.88888888888889
Strep_C11970	8	88.88888888888889
Strep_C3823	8	88.88888888888889
Strep_C14758	8	88.88888888888889
Strep_C14762	8	88.88888888888889
Strep_C12789	8	88.88888888888889
Strep_C22957	8	88.88888888888889
Strep_C6627	8	88.88888888888889
Strep_C7032	8	88.88888888888889
Strep_C8901	8	88.88888888888889
Strep_C9890	8	88.88888888888889
Strep_C12316	8	88.88888888888889
Strep_C15904	8	88.88888888888889
Strep_C28356	8	88.88888888888889
Strep_C8899	8	88.88888888888889
Strep_C7336	8	88.88888888888889
Strep_C15876	8	88.88888888888889
Strep_C3420	8	88.88888888888889
Strep_C22989	8	88.88888888888889
Strep_C15872	8	88.88888888888889
Strep_C1013	8	88.88888888888889
Strep_C22436	8	88.88888888888889
Strep_C15342	8	88.88888888888889
Strep_C7315	8	88.88888888888889
Strep_C7058	8	88.88888888888889
Strep_C25931	8	88.88888888888889
Strep_C28161	8	88.88888888888889
Strep_C1233	8	88.88888888888889
Strep_C15830	8	88.88888888888889
Strep_C14305	8	88.88888888888889
Strep_C792	8	88.88888888888889
Strep_C7864	8	88.88888888888889
Strep_C15827	8	88.88888888888889
Strep_C15810	8	88.88888888888889
Strep_C1234	8	88.88888888888889
Strep_C3400	8	88.88888888888889
Strep_C26814	8	88.88888888888889
Strep_C1578	8	88.88888888888889
Strep_C25914	8	88.88888888888889
Strep_C23869	8	88.88888888888889
Strep_C2570	8	88.88888888888889
Strep_C15919	8	88.88888888888889
Strep_C1252	8	88.88888888888889
Strep_C3481	8	88.88888888888889
Strep_C2608	8	88.88888888888889
Strep_C16022	8	88.88888888888889
Strep_C16020	8	88.88888888888889
Strep_C10276	8	88.88888888888889
Strep_C9840	8	88.88888888888889
Strep_C3232	8	88.88888888888889
Strep_C2416	8	88.88888888888889
Strep_C22118	8	88.88888888888889
Strep_C15996	8	88.88888888888889
Strep_C24162	8	88.88888888888889
Strep_C2954	8	88.88888888888889
Strep_C12283	8	88.88888888888889
Strep_C23821	8	88.88888888888889
Strep_C735	8	88.88888888888889
Strep_C10383	8	88.88888888888889
Strep_C9156	8	88.88888888888889
Strep_C3450	8	88.88888888888889
Strep_C8919	8	88.88888888888889
Strep_C7018	8	88.88888888888889
Strep_C15283	8	88.88888888888889
Strep_C10286	8	88.88888888888889
Strep_C10379	8	88.88888888888889
Strep_C28352	8	88.88888888888889
Strep_C28353	8	88.88888888888889
Strep_C15930	8	88.88888888888889
Strep_C15923	8	88.88888888888889
Strep_C8906	8	88.88888888888889
Strep_C7089	8	88.88888888888889
Strep_C339	8	88.88888888888889
Strep_C1576	8	88.88888888888889
Strep_C15403	8	88.88888888888889
Strep_C3341	8	88.88888888888889
Strep_C12456	8	88.88888888888889
Strep_C2230	8	88.88888888888889
Strep_C24096	8	88.88888888888889
Strep_C22376	8	88.88888888888889
Strep_C1562	8	88.88888888888889
Strep_C15471	8	88.88888888888889
Strep_C14271	8	88.88888888888889
Strep_C22348	8	88.88888888888889
Strep_C7174	8	88.88888888888889
Strep_C7178	8	88.88888888888889
Strep_C10315	8	88.88888888888889
Strep_C15502	8	88.88888888888889
Strep_C14232	8	88.88888888888889
Strep_C12846	8	88.88888888888889
Strep_C12422	8	88.88888888888889
Strep_C15503	8	88.88888888888889
Strep_C15569	8	88.88888888888889
Strep_C7890	8	88.88888888888889
Strep_C22360	8	88.88888888888889
Strep_C7203	8	88.88888888888889
Strep_C987	8	88.88888888888889
Strep_C12431	8	88.88888888888889
Strep_C15537	8	88.88888888888889
Strep_C15536	8	88.88888888888889
Strep_C15532	8	88.88888888888889
Strep_C12443	8	88.88888888888889
Strep_C15517	8	88.88888888888889
Strep_C7228	8	88.88888888888889
Strep_C15645	8	88.88888888888889
Strep_C23847	8	88.88888888888889
Strep_C8858	8	88.88888888888889
Strep_C22384	8	88.88888888888889
Strep_C28136	8	88.88888888888889
Strep_C22228	8	88.88888888888889
Strep_C8878	8	88.88888888888889
Strep_C2603	8	88.88888888888889
Strep_C15746	8	88.88888888888889
Strep_C7109	8	88.88888888888889
Strep_C7285	8	88.88888888888889
Strep_C3381	8	88.88888888888889
Strep_C12370	8	88.88888888888889
Strep_C15738	8	88.88888888888889
Strep_C3368	8	88.88888888888889
Strep_C7275	8	88.88888888888889
Strep_C7129	8	88.88888888888889
Strep_C22285	8	88.88888888888889
Strep_C7155	8	88.88888888888889
Strep_C14298	8	88.88888888888889
Strep_C15448	8	88.88888888888889
Strep_C2228	8	88.88888888888889
Strep_C7139	8	88.88888888888889
Strep_C8864	8	88.88888888888889
Strep_C15456	8	88.88888888888889
Strep_C9869	8	88.88888888888889
Strep_C26361	8	88.88888888888889
Strep_C12394	8	88.88888888888889
Strep_C7142	8	88.88888888888889
Strep_C7251	8	88.88888888888889
Strep_C25972	8	88.88888888888889
Strep_C12851	8	88.88888888888889
Strep_C24049	8	88.88888888888889
Strep_C1225	8	88.88888888888889
Strep_C12258	8	88.88888888888889
Strep_C2671	8	88.88888888888889
Strep_C16548	8	88.88888888888889
Strep_C16547	8	88.88888888888889
Strep_C9003	8	88.88888888888889
Strep_C16544	8	88.88888888888889
Strep_C12595	8	88.88888888888889
Strep_C15058	8	88.88888888888889
Strep_C3160	8	88.88888888888889
Strep_C24244	8	88.88888888888889
Strep_C24243	8	88.88888888888889
Strep_C6718	8	88.88888888888889
Strep_C16517	8	88.88888888888889
Strep_C10242	8	88.88888888888889
Strep_C9902	8	88.88888888888889
Strep_C27318	8	88.88888888888889
Strep_C7463	8	88.88888888888889
Strep_C8763	8	88.88888888888889
Strep_C7458	8	88.88888888888889
Strep_C14010	8	88.88888888888889
