gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene	protein_id	locus_tag	gene_id	product	go_ids	go_process	go_function	go_component	annotation_source
Strep_C108954	Strep_C108954A0	1	0.0071428571428571	A0A0B5IKR5	A0A0B5IKR5	A0A2S1SQD0,A0A2Z4J8F5,A0A5Q0LNG3	207	140	A0A0B5IKR5			1-aminocyclopropane-1-carboxylate deaminase	GO:1901605;GO:0019148	alpha-amino acid metabolic process [GO:1901605]	D-cysteine desulfhydrase activity [GO:0019148]		dominant_protein
Strep_C109077	Strep_C109077A372	3	0.0214285714285714	A0A5P9WMW0	A0A0F7FV40	A0A7H8ZRH2,A0A1V0UCM4,A0A0M4DSF6	525	140	A0A0F7FV40			Abc transporter permease	GO:0140359;GO:0005886		ABC-type transporter activity [GO:0140359]	plasma membrane [GO:0005886]	cluster_representative
Strep_C109127	Strep_C109127A38	5	0.0357142857142857	A0A7R8RW84	A0A0F7NCQ6	A0A5P2CMK9,A0A1U9P9I1,A0A5J6J1T7	124	140	A0A7R8RW84			deleted					dominant_protein
Strep_C109294	Strep_C109294A64	2	0.0142857142857142	A0A7H8ZWJ4	G2NQM0	A0A3S8WRL0,A0A0M4EB74,A0A387HLA8	363	140	A0A387HLA8			Anthranilate synthase component 1 (EC 4.1.3.27)	GO:0000162;GO:0004049;GO:0046872	L-tryptophan biosynthetic process [GO:0000162]	anthranilate synthase activity [GO:0004049]; metal ion binding [GO:0046872]		alternative_protein_3
Strep_C109304	Strep_C109304A1061	2	0.0142857142857142	A0A7H8ZHT5	G2P2X0	A0A1V0UJ90,A0A7H8ZJG8,N0CZT9	2650	140	G2P2X0			Aldo/keto reductase	GO:0016491;GO:0005737		oxidoreductase activity [GO:0016491]	cytoplasm [GO:0005737]	cluster_representative
Strep_C109475	Strep_C109475A1697	2	0.0142857142857142	A0A7H8ZRC9	A0A0U3QNL2	A0A1L7GH95,A0A7G6XJT3,A0A6N9VKP1	2887	140	A0A6N9VKP1			ABC transporter ATP-binding protein	GO:0005524;GO:0016887		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		alternative_protein_3
Strep_C109504	Strep_C109504A696	3	0.0214285714285714	A0A5P2BIR0	A0A089X2S0	A0A7H8ZTU1,A0A1V0UDL5,A0A0F7W5P0	944	140	A0A5P2BIR0			Glucokinase (EC 2.7.1.2) (Glucose kinase)	GO:0006096;GO:0004340;GO:0005737	glycolytic process [GO:0006096]	glucokinase activity [GO:0004340]	cytoplasm [GO:0005737]	dominant_protein
Strep_C109617	Strep_C109617A0	1	0.0071428571428571	A0A0F7FQH9	A0A0F7FQH9	A0A7H8GUE4,A0A0B5DIC6,A0A7D5VFI2	139	139	A0A0F7FQH9			Dihydroorotate dehydrogenase (quinone) (EC 1.3.5.2) (DHOdehase) (DHOD) (DHODase) (Dihydroorotate oxidase)	GO:0006207;GO:0044205;GO:0106430;GO:0005737;GO:0005886	'de novo' pyrimidine nucleobase biosynthetic process [GO:0006207]; 'de novo' UMP biosynthetic process [GO:0044205]	dihydroorotate dehydrogenase (quinone) activity [GO:0106430]	cytoplasm [GO:0005737]; plasma membrane [GO:0005886]	dominant_protein
Strep_C109627	Strep_C109627A438	2	0.0142857142857142	A0A1L6PR05	A0A0F7FZR5	A0A3S8VKK0,A0A0F7MZ17,A0A0B5IP89	1041	140	A0A0F7FZR5			Amidohydrolase	GO:0016787		hydrolase activity [GO:0016787]		cluster_representative
Strep_C10977	Strep_C10977A127	3	0.0214285714285714	A0A5P9WLS0	A0A345I1M7	A0A3Q8UX26,A0A0F7NIA4,A0A2K9ER93	319	140	A0A345I1M7			HTH-type transcriptional repressor DasR	GO:0045892;GO:0003677;GO:0003700;GO:0005737	negative regulation of DNA-templated transcription [GO:0045892]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	cytoplasm [GO:0005737]	cluster_representative
Strep_C109847	Strep_C109847A200	3	0.0214285714285714	A0A7R8NMP9	A0A1B1AVF6	A0A1V0U9Q1,A0A7H8ZW66,A0A3G4VYP2	343	140	A0A1B1AVF6			Thioredoxin domain-containing protein	GO:0017004;GO:0016209;GO:0016491;GO:0030313	cytochrome complex assembly [GO:0017004]	antioxidant activity [GO:0016209]; oxidoreductase activity [GO:0016491]	cell envelope [GO:0030313]	cluster_representative
Strep_C109875	Strep_C109875A22	2	0.0142857142857142	A0A1V0U8Y9	A0A1D7VGL9	A0A0M4DPC4,A0A1W5Z464,A0A1H4N441	137	139	A0A1V0U8Y9			DUF4233 domain-containing protein	GO:0016020			membrane [GO:0016020]	dominant_protein
Strep_C109947	Strep_C109947A153	2	0.0142857142857142	A0A0F7VPG6	A0A1I6VYY7	A0A7G6XG80,A0A1U9P2W0,A0A7H8ZMM0	300	140	A0A0F7VPG6			ATP synthase subunit alpha (EC 7.1.2.2) (ATP synthase F1 sector subunit alpha) (F-ATPase subunit alpha)	GO:0043531;GO:0005524;GO:0046933;GO:0005886;GO:0045259		ADP binding [GO:0043531]; ATP binding [GO:0005524]; proton-transporting ATP synthase activity, rotational mechanism [GO:0046933]	plasma membrane [GO:0005886]; proton-transporting ATP synthase complex [GO:0045259]	dominant_protein
Strep_C110126	Strep_C110126A0	1	0.0071428571428571	A0A1W7CTT5	A0A1W7CTT5	A0A1H4USU3,G2NYF8,A0A5P2XHD7	140	140	A0A1W7CTT5			ATP-dependent DNA helicase RecQ (EC 5.6.2.4) (DNA 3'-5' helicase RecQ)	GO:0006310;GO:0006281;GO:0043138;GO:0005524;GO:0009378;GO:0016787;GO:0003676;GO:0043590;GO:0005737;GO:0030894	DNA recombination [GO:0006310]; DNA repair [GO:0006281]	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; four-way junction helicase activity [GO:0009378]; hydrolase activity [GO:0016787]; nucleic acid binding [GO:0003676]	bacterial nucleoid [GO:0043590]; cytoplasm [GO:0005737]; replisome [GO:0030894]	dominant_protein
Strep_C110283	Strep_C110283A203	2	0.0142857142857142	A0A0F7W2U3	A0A1S6JGE1	A0A3Q8VB96,A0A0U3PHP6,A0A1S6JD14	333	140	A0A0F7W2U3			Hydrolase (Uncharacterized protein Rv2581c/MT2658)	GO:0016787;GO:0046872		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		dominant_protein
Strep_C110356	Strep_C110356A49	2	0.0142857142857142	A0A0F7VLX3	A0A1U9QLP8	A0A1V0UMH4,A0A7H8ZLF0,A0A2K9ENF8	172	137	A0A0F7VLX3			D-aminopeptidase (Peptide ABC transporter substrate-binding protein)	GO:0004177;GO:0046872		aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]		dominant_protein
Strep_C110467	Strep_C110467A0	1	0.0071428571428571	A0A1V0R6P0	A0A1V0R6P0	A0A1Z2KYN3,A0A6H0CUR7,A0A3S9Z953	320	138	A0A3S9Z953			Aminoglycoside phosphotransferase	GO:0016740		transferase activity [GO:0016740]		alternative_protein_3
Strep_C110541	Strep_C110541A172	3	0.0214285714285714	A0A143C2D2	A0A1V0TTX1	A0A0F7N7T0,A0A2K9FE01,A0A3S8VRG4	302	139	A0A143C2D2			Thioredoxin	GO:0045454;GO:0015035;GO:0005829	cell redox homeostasis [GO:0045454]	protein-disulfide reductase activity [GO:0015035]	cytosol [GO:0005829]	dominant_protein
Strep_C110687	Strep_C110687A131	2	0.0142857142857142	A0A6N9VLV4	A0A1W5XTS9	A0A7H8MTC3,N0CW67,A0A1S6J7E0	643	139	A0A6N9VLV4			AIM24 family protein					dominant_protein
Strep_C110732	Strep_C110732A0	1	0.0071428571428571	A0A1W5Z2R9	A0A1W5Z2R9	A0A4P6TYM4,A0A1A9IZ61,A0A1V0UBP0	140	139	A0A4P6TYM4			Lysine--tRNA ligase (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)	GO:0006430;GO:0005524;GO:0004824;GO:0000049;GO:0005737	lysyl-tRNA aminoacylation [GO:0006430]	ATP binding [GO:0005524]; lysine-tRNA ligase activity [GO:0004824]; tRNA binding [GO:0000049]	cytoplasm [GO:0005737]	alternative_protein_1
Strep_C110752	Strep_C110752A30	2	0.0142857142857142	A0A7G6XLW2	A0A1W5ZAD0	A0A3Q8UPD7,A0A0F7N5A4,A0A5P2BA42	136	139	A0A5P2BA42			Oligoribonuclease (EC 3.1.-.-)	GO:0000175;GO:0003676;GO:0005737		3'-5'-RNA exonuclease activity [GO:0000175]; nucleic acid binding [GO:0003676]	cytoplasm [GO:0005737]	alternative_protein_3
Strep_C110758	Strep_C110758A475	2	0.0142857142857142	A0A0F7VTI6	A0A1W7CUE5	A0A0N6ZFD9,A0A5P9WEZ3,A0A1D7VVY9	1004	140	A0A0F7VTI6			O-phosphoserine sulfhydrylase (EC 2.5.1.113) (CysO-thiocarboxylate-dependent cysteine synthase) (Cysteine synthase B) (O-phosphoserine-specific cysteine synthase) ([CysO sulfur-carrier protein]-thiocarboxylate-dependent cysteine synthase)	GO:0006535;GO:0004124	cysteine biosynthetic process from serine [GO:0006535]	cysteine synthase activity [GO:0004124]		dominant_protein
Strep_C110767	Strep_C110767A125	5	0.0357142857142857	N0D4A8	A0A1W7CUM3	A0A6G9FEM4,A0A0M5IQ44,A0A291QGB0	134	140	N0D4A8			Uncharacterized protein					dominant_protein
Strep_C110795	Strep_C110795A459	3	0.0214285714285714	A0A0G3UJZ2	A0A1X4GNS3	A0A1V0R4L6,A0A7G6XM76,A0A1W5Z4A2	520	140	A0A1X4GNS3			ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92) (Endopeptidase Clp)	GO:0006515;GO:0004176;GO:0051117;GO:0004252;GO:0005737;GO:0009368	protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]	ATP-dependent peptidase activity [GO:0004176]; ATPase binding [GO:0051117]; serine-type endopeptidase activity [GO:0004252]	cytoplasm [GO:0005737]; endopeptidase Clp complex [GO:0009368]	cluster_representative
Strep_C110818	Strep_C110818A71	2	0.0142857142857142	A0A6N9VGY8	A0A1Z1W4F5	A0A1H4YX13,A0A1B1MKV2,A0A0F7N1J9	226	140	A0A6N9VGY8			Methionyl-tRNA formyltransferase (EC 2.1.2.9)	GO:0004479;GO:0005829		methionyl-tRNA formyltransferase activity [GO:0004479]	cytosol [GO:0005829]	dominant_protein
Strep_C111297	Strep_C111297A764	3	0.0214285714285714	A0A2Z5K4P0	A0A3Q8VAV5	A0A1V0UFK5,A0A7H8ZQ18,A0A0F7N5C3	1179	140	A0A1V0UFK5			ATP-binding protein	GO:0005524		ATP binding [GO:0005524]		alternative_protein_1
Strep_C111303	Strep_C111303A0	1	0.0071428571428571	A0A3Q8VXY5	A0A3Q8VXY5	A0A0C5GBV2,A0A2N9BG99,A0A0U3B7R5	197	140	A0A0C5GBV2			Glycerate kinase	GO:0031388;GO:0008887	organic acid phosphorylation [GO:0031388]	glycerate kinase activity [GO:0008887]		alternative_protein_1
Strep_C111543	Strep_C111543A133	3	0.0214285714285714	A0A6N9VH01	A0A5B7URQ2	A0A0M3QJK1,A0A6G9FN52,A0A516RKT9	136	140	A0A6N9VH01			Helix-turn-helix domain-containing protein (PucR family transcriptional regulator)					dominant_protein
Strep_C111577	Strep_C111577A0	1	0.0071428571428571	A0A5B8JL53	A0A5B8JL53	A0A0U3LQB9,A0A2S1SXQ6,A0A1Z2L059	179	140	A0A5B8JL53			Iron ABC transporter permease	GO:0055085;GO:0005886	transmembrane transport [GO:0055085]		plasma membrane [GO:0005886]	dominant_protein
Strep_C111763	Strep_C111763A0	1	0.0071428571428571	A0A5P2DF00	A0A5P2DF00	A0A0A8EWQ5,A0A1L6PJY6,A0A3G2JJ28	140	139	A0A5P2DF00			Molybdate ABC transporter substrate-binding protein	GO:0015689;GO:0046872;GO:0030973	molybdate ion transport [GO:0015689]	metal ion binding [GO:0046872]; molybdate ion binding [GO:0030973]		dominant_protein
Strep_C111769	Strep_C111769A49	2	0.0142857142857142	A0A0F7VUA6	A0A5P2DQN0	A0A1U9NR18,B1VS77,A0A6I6N819	261	140	A0A0F7VUA6			Lipoprotein					dominant_protein
Strep_C111869	Strep_C111869A0	1	0.0071428571428571	A0A5Q0L8B0	A0A5Q0L8B0	A0A1Z2LCG2,A0A1Z1WFE5,A0A3Q9KY89	296	138	A0A5Q0L8B0			4-hydroxybenzoyl-CoA reductase					dominant_protein
Strep_C11189	Strep_C11189A83	2	0.0142857142857142	A0A3G4VSH8	A0A2Z4J9Y1	A0A2U9PF03,A0A7H0I8Y0,A0A3S8X123	274	140	A0A7H0I8Y0			ADP-ribosylglycohydrolase family protein	GO:0016787;GO:0046872		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		alternative_protein_2
Strep_C111923	Strep_C111923A33	2	0.0142857142857142	A0A7H8ZT91	A0A6C0Q5B1	A0A0U3NYR8,A0A0F7VXM8,A0A6I6WTX0	139	140	A0A0F7VXM8			Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase)	GO:0006189;GO:0046084;GO:0005524;GO:0004637;GO:0004641;GO:0005829	'de novo' IMP biosynthetic process [GO:0006189]; adenine biosynthetic process [GO:0046084]	ATP binding [GO:0005524]; phosphoribosylamine-glycine ligase activity [GO:0004637]; phosphoribosylformylglycinamidine cyclo-ligase activity [GO:0004641]	cytosol [GO:0005829]	alternative_protein_2
Strep_C112101	Strep_C112101A243	3	0.0214285714285714	A0A6N9VJX0	A0A6I6WJP5	A0A7G6XSG9,A0A5P2DZ85,A0A0F7W623	769	140	A0A6N9VJX0			Glyceraldehyde-3-phosphate dehydrogenase	GO:0006006;GO:0004365;GO:0051287;GO:0050661;GO:0005737	glucose metabolic process [GO:0006006]	glyceraldehyde-3-phosphate dehydrogenase (NAD+) (phosphorylating) activity [GO:0004365]; NAD binding [GO:0051287]; NADP binding [GO:0050661]	cytoplasm [GO:0005737]	dominant_protein
Strep_C112105	Strep_C112105A138	2	0.0142857142857142	A0A6N9VIR2	A0A6I6WJS2	A0A2Z4ISN9,A0A0B5IAX2,A0A6H0CVR4	140	139	A0A6N9VIR2			Riboflavin biosynthesis protein [Includes: Riboflavin kinase (EC 2.7.1.26) (Flavokinase); FMN adenylyltransferase (EC 2.7.7.2) (FAD pyrophosphorylase) (FAD synthase)]	GO:0006747;GO:0009398;GO:0009231;GO:0005524;GO:0003919;GO:0008531	FAD biosynthetic process [GO:0006747]; FMN biosynthetic process [GO:0009398]; riboflavin biosynthetic process [GO:0009231]	ATP binding [GO:0005524]; FMN adenylyltransferase activity [GO:0003919]; riboflavin kinase activity [GO:0008531]		dominant_protein
Strep_C112201	Strep_C112201A146	2	0.0142857142857142	A0A6G5RBJ2	A0A7G1NZN0	A0A1L6PQI1,A0A0U3M5C5,A0A222ST91	257	139	A0A6G5RBJ2			Glycerol operon regulatory protein	GO:0006071;GO:0045892;GO:0003677;GO:0003700	glycerol metabolic process [GO:0006071]; negative regulation of DNA-templated transcription [GO:0045892]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		dominant_protein
Strep_C112322	Strep_C112322A101	2	0.0142857142857142	A0A6N9VQJ5	A0A0K2AZB8	A0A0U3KQ63,A0A1L6PFQ9,A0A3G4W1P3	137	140	A0A6N9VQJ5			Transcription termination/antitermination protein NusA	GO:0006353;GO:0031564;GO:0003700;GO:0003723;GO:0005829	DNA-templated transcription termination [GO:0006353]; transcription antitermination [GO:0031564]	DNA-binding transcription factor activity [GO:0003700]; RNA binding [GO:0003723]	cytosol [GO:0005829]	dominant_protein
Strep_C112342	Strep_C112342A21	2	0.0142857142857142	A0A1V0UJJ6	A0A0K2B2V9	A0A1V0U755,A0A7H8ZXJ8,A0A0M4E951	622	140	A0A1V0UJJ6			Heme ABC transporter ATP-binding protein	GO:0005524;GO:0016887		ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]		dominant_protein
Strep_C112404	Strep_C112404A0	1	0.0071428571428571	A0A0M4DS40	A0A0M4DS40	A0A1H4PMV4,A0A0K2AXB8,A0A7M2T2M6	140	139	A0A0M4DS40			Phosphoribosylglycinamide formyltransferase (EC 2.1.2.2) (5'-phosphoribosylglycinamide transformylase) (GAR transformylase) (GART)	GO:0006189;GO:0004644;GO:0005829	'de novo' IMP biosynthetic process [GO:0006189]	phosphoribosylglycinamide formyltransferase activity [GO:0004644]	cytosol [GO:0005829]	dominant_protein
Strep_C112892	Strep_C112892A46	2	0.0142857142857142	A0A1V0UF77	A0A1B1MLN0	A0A3Q8VTX9,A0A0N6ZJI5,A0A0F7NC68	165	140	A0A1V0UF77			NADH-quinone oxidoreductase subunit H (EC 7.1.1.-) (NADH dehydrogenase I subunit H) (NDH-1 subunit H)	GO:0009060;GO:0003954;GO:0016655;GO:0048038;GO:0005886	aerobic respiration [GO:0009060]	NADH dehydrogenase activity [GO:0003954]; oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor [GO:0016655]; quinone binding [GO:0048038]	plasma membrane [GO:0005886]	dominant_protein
Strep_C113128	Strep_C113128A20	2	0.0142857142857142	A0A7H9A113	A0A1D8G655	A0A0B5HZ66,A0A7H8H2D8,A0A1S6J797	137	138	A0A1D8G655			UPF0182 protein A4G23_03821	GO:0005576;GO:0005886			extracellular region [GO:0005576]; plasma membrane [GO:0005886]	cluster_representative
Strep_C113162	Strep_C113162A1117	2	0.0142857142857142	A0A1V0U924	A0A1L6PD51	A0A1V0UEC8,A0A7H8ZSQ8,A0A1V0UAR9	3155	140	A0A1V0U924			Cytochrome P450	GO:0020037;GO:0005506;GO:0004497;GO:0016705		heme binding [GO:0020037]; iron ion binding [GO:0005506]; monooxygenase activity [GO:0004497]; oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen [GO:0016705]		dominant_protein
Strep_C11321	Strep_C11321A30	2	0.0142857142857142	A0A1U9P314	A0A385DA32	A0A0U3PJ11,A0A0F7VUB9,A0A6I6NEH9	139	140	A0A385DA32			Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	GO:0009691;GO:0102682;GO:0005829	cytokinin biosynthetic process [GO:0009691]	cytokinin riboside 5'-monophosphate phosphoribohydrolase activity [GO:0102682]	cytosol [GO:0005829]	cluster_representative
Strep_C113312	Strep_C113312A10	2	0.0142857142857142	A0A0F7VUC3	A0A0B5HXK4	B1VY37,A0A7H0NPP2,B4V3N4	132	140	A0A0F7VUC3			Heat-inducible transcription repressor HrcA	GO:0045892;GO:0003677	negative regulation of DNA-templated transcription [GO:0045892]	DNA binding [GO:0003677]		dominant_protein
Strep_C113349	Strep_C113349A53	23	0.164285714285714	A0A2R4T6P5	A0A0F7CNT4	A0A1B1AQP7,A0A5P9WM81,A0A1S6J8N5	57	140	A0A2R4T6P5			Large ribosomal subunit protein uL22	GO:0006412;GO:0019843;GO:0003735;GO:0022625	translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	dominant_protein
Strep_C113441	Strep_C113441A23	3	0.0214285714285714	A0A7G6XKL8	A0A0F7W0Y1	A0A1V0R4A1,A0A5P2UMF8,A0A5P2DJ29	485	140	A0A0F7W0Y1			Putative citrate synthase 2 (EC 2.3.3.16)	GO:0005975;GO:0006099;GO:0046912;GO:0005829	carbohydrate metabolic process [GO:0005975]; tricarboxylic acid cycle [GO:0006099]	acyltransferase activity, acyl groups converted into alkyl on transfer [GO:0046912]	cytosol [GO:0005829]	cluster_representative
Strep_C113599	Strep_C113599A307	2	0.0142857142857142	A0A1V0UHQ6	A0A143C450	A0A0F7VU48,A0A0C5G622,A0A0F7N7X0	567	140	A0A1V0UHQ6			Inositol-1-monophosphatase (EC 3.1.3.25)	GO:0006020;GO:0046854;GO:0007165;GO:0008934;GO:0046872	inositol metabolic process [GO:0006020]; phosphatidylinositol phosphate biosynthetic process [GO:0046854]; signal transduction [GO:0007165]	inositol monophosphate 1-phosphatase activity [GO:0008934]; metal ion binding [GO:0046872]		dominant_protein
Strep_C113699	Strep_C113699A74	2	0.0142857142857142	A0A5P2C296	A0A1D7VXI3	A0A1Z2LD14,A0A0F7FS78,A0A7H8N690	142	140	A0A5P2C296			Biotin transporter	GO:0015225;GO:0005886		biotin transmembrane transporter activity [GO:0015225]	plasma membrane [GO:0005886]	dominant_protein
Strep_C113705	Strep_C113705A71	3	0.0214285714285714	A0A516RF31	A0A1D7VXQ7	A0A3G4W044,A0A0G3URC7,A0A3S8WH31	134	139	A0A516RF31			Coproheme decarboxylase (EC 1.3.98.5) (Coproheme III oxidative decarboxylase) (Hydrogen peroxide-dependent heme synthase)	GO:0006785;GO:0050587;GO:0020037;GO:0046872;GO:0016634	heme B biosynthetic process [GO:0006785]	chlorite O2-lyase activity [GO:0050587]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor [GO:0016634]		dominant_protein
Strep_C11371	Strep_C11371A0	1	0.0071428571428571	A0A387HHK3	A0A387HHK3	A0A089X9U0,A0A0U3M0X2,A0A7L4Y5W8	153	139	A0A387HHK3			Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase) (GluRS)	GO:0006424;GO:0005524;GO:0004818;GO:0000049;GO:0008270;GO:0005829	glutamyl-tRNA aminoacylation [GO:0006424]	ATP binding [GO:0005524]; glutamate-tRNA ligase activity [GO:0004818]; tRNA binding [GO:0000049]; zinc ion binding [GO:0008270]	cytosol [GO:0005829]	dominant_protein
Strep_C113914	Strep_C113914A0	1	0.0071428571428571	A0A1W5YUQ1	A0A1W5YUQ1	A0A3S8VZ01,A0A3S9M4S9,A0A1H4QVG2	316	140	A0A3S9M4S9			Probable multidrug resistance protein NorM (Multidrug-efflux transporter)	GO:0006811;GO:0015297;GO:0042910;GO:0005886	monoatomic ion transport [GO:0006811]	antiporter activity [GO:0015297]; xenobiotic transmembrane transporter activity [GO:0042910]	plasma membrane [GO:0005886]	alternative_protein_2
Strep_C114052	Strep_C114052A6	2	0.0142857142857142	A0A0F7VT65	A0A1Z2L677	A0A0U3EVI0,A0A0U3LCW5,D7BVL5	137	138	A0A0F7VT65			AMP-dependent synthetase/ligase domain-containing protein					dominant_protein
Strep_C114065	Strep_C114065A0	1	0.0071428571428571	A0A1Z2L6E1	A0A1Z2L6E1	A0A089X9W0,A0A1B1B991,A0A5P8K3W3	139	139	A0A1Z2L6E1			Peptidase S41	GO:0006508;GO:0007165;GO:0004175;GO:0008236;GO:0030288	proteolysis [GO:0006508]; signal transduction [GO:0007165]	endopeptidase activity [GO:0004175]; serine-type peptidase activity [GO:0008236]	outer membrane-bounded periplasmic space [GO:0030288]	dominant_protein
Strep_C114066	Strep_C114066A0	1	0.0071428571428571	A0A1Z2L6F1	A0A1Z2L6F1	A0A0U3Q6I3,A0A0M4DQE3,A0A7M2TDY7	145	140	A0A1Z2L6F1			Lon proteolytic domain-containing protein	GO:0006508;GO:0004176;GO:0004252	proteolysis [GO:0006508]	ATP-dependent peptidase activity [GO:0004176]; serine-type endopeptidase activity [GO:0004252]		dominant_protein
Strep_C11415	Strep_C11415A37	25	0.178571428571429	A0A344U7M3	A0A3G4VNH3	A0A345HNY3,A0A1D8G4K0,A0A1V0UE80	579	140	A0A344U7M3			Cold-shock protein	GO:0003676;GO:0005737		nucleic acid binding [GO:0003676]	cytoplasm [GO:0005737]	dominant_protein
Strep_C114422	Strep_C114422A125	2	0.0142857142857142	A0A6N9V893	A0A1W7CU38	A0A089XBU7,A0A0M4E2Z7,A0A7H0HY96	181	139	A0A6N9V893			D-alanine--D-alanine ligase (EC 6.3.2.4) (D-Ala-D-Ala ligase) (D-alanylalanine synthetase)	GO:0071555;GO:0009252;GO:0008360;GO:0005524;GO:0008716;GO:0046872;GO:0005829	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	ATP binding [GO:0005524]; D-alanine-D-alanine ligase activity [GO:0008716]; metal ion binding [GO:0046872]	cytosol [GO:0005829]	dominant_protein
Strep_C11457	Strep_C11457A0	1	0.0071428571428571	A0A3Q8UUN2	A0A3Q8UUN2	A0A3Q8WAX6,A0A0F7N7P9,A0A6N9VE04	144	140	A0A6N9VE04			N-acetylmuramic acid 6-phosphate etherase (MurNAc-6-P etherase) (EC 4.2.1.126) (N-acetylmuramic acid 6-phosphate hydrolase) (N-acetylmuramic acid 6-phosphate lyase)	GO:0046348;GO:0042593;GO:0097173;GO:0009750;GO:0030246;GO:0016835;GO:0019899;GO:0004857;GO:0070095;GO:0005829	amino sugar catabolic process [GO:0046348]; glucose homeostasis [GO:0042593]; N-acetylmuramic acid catabolic process [GO:0097173]; response to fructose [GO:0009750]	carbohydrate binding [GO:0030246]; carbon-oxygen lyase activity [GO:0016835]; enzyme binding [GO:0019899]; enzyme inhibitor activity [GO:0004857]; fructose-6-phosphate binding [GO:0070095]	cytosol [GO:0005829]	alternative_protein_3
Strep_C114831	Strep_C114831A279	2	0.0142857142857142	A0A0G3UK75	A0A345HXK2	A0A0U3PI09,A0A6H0CVC0,A0A7G1NFF2	835	140	A0A345HXK2			ABC transporter ATP-binding protein	GO:0140359;GO:0005524;GO:0016887;GO:0043190		ABC-type transporter activity [GO:0140359]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]	ATP-binding cassette (ABC) transporter complex [GO:0043190]	cluster_representative
Strep_C114975	Strep_C114975A119	2	0.0142857142857142	B4V1G7	A0A3Q8UXT9	N0CVW6,A0A6N9VDZ0,A0A3Q8VUA9	188	140	N0CVW6			Isoprenyl transferase (EC 2.5.1.-)	GO:0016094;GO:0045547;GO:0000287;GO:0033850;GO:0005886	polyprenol biosynthetic process [GO:0016094]	ditrans,polycis-polyprenyl diphosphate synthase [(2E,6E)-farnesyl diphosphate specific] activity [GO:0045547]; magnesium ion binding [GO:0000287]; Z-farnesyl diphosphate synthase activity [GO:0033850]	plasma membrane [GO:0005886]	alternative_protein_1
