gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene	protein_id	locus_tag	gene_id	product	go_ids	go_process	go_function	go_component	annotation_source
Strep_C115452	Strep_C115452A16	3	0.0214285714285714	A0A3S8VTM8	A0A5B7UXN4	A0A1H4S6I2,A0A222TCD9,G2PA68	133	138	A0A1H4S6I2			DNA-binding response regulator, NarL/FixJ family, contains REC and HTH domains	GO:0000160;GO:0006355;GO:0003677	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	DNA binding [GO:0003677]		alternative_protein_1
Strep_C115745	Strep_C115745A18	2	0.0142857142857142	A0A3G4W1C8	A0A8A1UF64	A0A5P2CB57,D7BZX2,Q79Z28	135	137	A0A8A1UF64			TetR/AcrR family transcriptional regulator	GO:0003700;GO:0000976		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]		cluster_representative
Strep_C115910	Strep_C115910A0	1	0.0071428571428571	D7CCW4	A0A1D8FZN8	Q82AX0,A0A221NW32,A0A6I6FU94	135	132	D7CCW4			NADPH-dependent F420 reductase	GO:0015677;GO:0006740;GO:0070967;GO:0008823;GO:0052851;GO:0050661;GO:0016651;GO:0005886	copper ion import [GO:0015677]; NADPH regeneration [GO:0006740]	coenzyme F420 binding [GO:0070967]; cupric reductase (NADH) activity [GO:0008823]; ferric-chelate reductase (NADPH) activity [GO:0052851]; NADP binding [GO:0050661]; oxidoreductase activity, acting on NAD(P)H [GO:0016651]	plasma membrane [GO:0005886]	dominant_protein
Strep_C11600	Strep_C11600A0	1	0.0071428571428571	D7BQD0	A0A1V0TX93	Q82IR1,S5UWT2,A0A5J6I9V6	139	139	D7BQD0			ATP-dependent DNA helicase UvrD2 (EC 5.6.2.4) (DNA 3'-5' helicase UvrD2)	GO:0000725;GO:0043138;GO:0005524;GO:0016887;GO:0003677;GO:0005829;GO:0033202	recombinational repair [GO:0000725]	3'-5' DNA helicase activity [GO:0043138]; ATP binding [GO:0005524]; ATP hydrolysis activity [GO:0016887]; DNA binding [GO:0003677]	cytosol [GO:0005829]; DNA helicase complex [GO:0033202]	dominant_protein
Strep_C116099	Strep_C116099A101	2	0.0142857142857142	A0A1X4H4H2	A0A7L5SNS5	A0A0C5FT92,A0A0F7W051,A0A3Q8ULQ4	131	139	A0A1X4H4H2			Lipid II isoglutaminyl synthase (glutamine-hydrolyzing) subunit GatD (EC 6.3.5.13) (Lipid II isoglutaminyl synthase glutaminase subunit) (EC 3.5.1.2)	GO:0071555;GO:0009236;GO:0009252;GO:0008360;GO:0140282;GO:0004359;GO:0016740	cell wall organization [GO:0071555]; cobalamin biosynthetic process [GO:0009236]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	carbon-nitrogen ligase activity on lipid II [GO:0140282]; glutaminase activity [GO:0004359]; transferase activity [GO:0016740]		dominant_protein
Strep_C116194	Strep_C116194A32	4	0.0285714285714285	A0A5P2DHR6	C9YVD2	G2P6K6,A0A222SSX8,A0A1H4LT56	130	140	A0A5P2DHR6			Cell division protein SepF	GO:0000917;GO:0043093;GO:0005737	division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]		cytoplasm [GO:0005737]	dominant_protein
Strep_C116517	Strep_C116517A21	2	0.0142857142857142	A0A1W5ZA16	A0A6I6WNR0	A0A1V0UAG8,A0A7H8ZTJ8,A0A5B7UU02	137	140	A0A1V0UAG8			TetR family transcriptional regulator	GO:0045892;GO:0003700;GO:0000976	negative regulation of DNA-templated transcription [GO:0045892]	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]		alternative_protein_1
Strep_C116619	Strep_C116619A6	3	0.0214285714285714	G2PA04	A0A7R8NPZ2	A0A3S8VS89,A0A0F7N8I6,A0A1V0UCC1	135	139	G2PA04			Uncharacterized protein					dominant_protein
Strep_C117078	Strep_C117078A38	2	0.0142857142857142	A0A1V0UHJ8	D7CA71	A0A516REM1,Q82KF0,S5VNU6	134	136	A0A1V0UHJ8			Ribonuclease HII (RNase HII) (EC 3.1.26.4)	GO:0043137;GO:0006298;GO:0030145;GO:0003723;GO:0004523;GO:0005737;GO:0032299	DNA replication, removal of RNA primer [GO:0043137]; mismatch repair [GO:0006298]	manganese ion binding [GO:0030145]; RNA binding [GO:0003723]; RNA-DNA hybrid ribonuclease activity [GO:0004523]	cytoplasm [GO:0005737]; ribonuclease H2 complex [GO:0032299]	dominant_protein
Strep_C117214	Strep_C117214A15	2	0.0142857142857142	A0A0C5GAI8	A0A2S1SSG1	D7BWW2,Q827T1,S5URE4	138	139	A0A0C5GAI8			Hydrolase	GO:0016787;GO:0046872		hydrolase activity [GO:0016787]; metal ion binding [GO:0046872]		dominant_protein
Strep_C117957	Strep_C117957A17	2	0.0142857142857142	A0A3G4VYH2	A0A7H1BA56	A0A1W5Z2C1,A0A0M4DPM3,N0CP72	128	131	A0A7H1BA56			Transcriptional regulatory protein CseB	GO:0006355;GO:0000156;GO:0000976;GO:0005829;GO:0032993	regulation of DNA-templated transcription [GO:0006355]	phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	cluster_representative
Strep_C118532	Strep_C118532A19	2	0.0142857142857142	A0A6G9FE56	A0A1Z2L0D5	A0A0M4DUI9,A0A1W5YX58,A0A1L6PG54	133	140	A0A1Z2L0D5			DNA-binding protein HU 2	GO:0030261;GO:0003677;GO:0004322;GO:0030527;GO:0005829	chromosome condensation [GO:0030261]	DNA binding [GO:0003677]; ferroxidase activity [GO:0004322]; structural constituent of chromatin [GO:0030527]	cytosol [GO:0005829]	cluster_representative
Strep_C119741	Strep_C119741A16	3	0.0214285714285714	A0A2K9FES6	A0A8A1UKV4	A0A5B7UQV4,A0A516R6B1,A0A0F7VV33	130	140	A0A8A1UKV4			DUF4191 domain-containing protein	GO:0016020			membrane [GO:0016020]	cluster_representative
Strep_C119862	Strep_C119862A86	3	0.0214285714285714	A0A5P2BV39	A0A2K8PB57	A0A3G4VZT7,B4V8N3,A0A1V0UHP6	134	140	A0A5P2BV39			Trk system potassium uptake protein TrkA	GO:0015079;GO:0005886		potassium ion transmembrane transporter activity [GO:0015079]	plasma membrane [GO:0005886]	dominant_protein
Strep_C119986	Strep_C119986A0	1	0.0071428571428571	D7BS51	A0A5B8JLH5	Q82DK4,S5UZS1,A0A5J6I932	140	140	D7BS51			Gcp-like domain-containing protein	GO:0002949	tRNA threonylcarbamoyladenosine modification [GO:0002949]			dominant_protein
Strep_C120197	Strep_C120197A53	5	0.0357142857142857	A0A6M4PGP4	A0A0A8EIL1	A0A7H8ZNR8,A0A1W5YX06,A0A1V0UH54	118	140	A0A6M4PGP4			Ribosome-recycling factor (RRF) (Ribosome-releasing factor)	GO:0006415;GO:0043023;GO:0005737	translational termination [GO:0006415]	ribosomal large subunit binding [GO:0043023]	cytoplasm [GO:0005737]	dominant_protein
Strep_C121610	Strep_C121610A5	3	0.0214285714285714	A0A1H4TH08	A0A291QFJ2	A0A3G4VYG4,B4V153,A0A0M4D9G4	125	133	A0A1H4TH08			UPF0056 membrane protein	GO:0005886			plasma membrane [GO:0005886]	dominant_protein
Strep_C121614	Strep_C121614A6	5	0.0357142857142857	A0A222SRN3	A0A2K8PPA3	A0A0M4DU49,A0A1W5Z6V6,A0A7H0NS82	114	140	A0A2K8PPA3			Transcriptional regulatory protein LiaR	GO:0000160;GO:0006355;GO:0003677	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	DNA binding [GO:0003677]		cluster_representative
Strep_C122129	Strep_C122129A10	2	0.0142857142857142	A0A6N9VQ58	A0A0F7FR93	A0A0C5FVI5,A0A0F7W5L6,A0A0U2STP6	133	138	A0A6N9VQ58			GntR family transcriptional regulator	GO:0003677;GO:0003700		DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]		dominant_protein
Strep_C122147	Strep_C122147A16	2	0.0142857142857142	A0A0F7NBU4	A0A5B7UZ88	B4V2K2,A0A3G4VYJ2,A0A0M3QI79	132	140	A0A0F7NBU4			deleted					dominant_protein
Strep_C122397	Strep_C122397A15	2	0.0142857142857142	A0A0C5FNC5	Q829A6	A0A7H8ZZA7,A0A1V0U7K2,A0A6N9VCD3	135	138	A0A0C5FNC5			ADP-ribose pyrophosphatase	GO:0006753;GO:0019693;GO:0005829	nucleoside phosphate metabolic process [GO:0006753]; ribose phosphate metabolic process [GO:0019693]		cytosol [GO:0005829]	dominant_protein
Strep_C122458	Strep_C122458A0	1	0.0071428571428571	D7CID4	A0A0F7N2P2	Q829D4,S5UNQ2,A0A7L4XX14	135	135	D7CID4			Two-component system response regulator	GO:0000160;GO:0006355;GO:0003677	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	DNA binding [GO:0003677]		dominant_protein
Strep_C122767	Strep_C122767A38	2	0.0142857142857142	A0A7H8ZNW4	A0A6C0Q7X5	D7BQ97,Q82IV0,S5VMG3	139	140	D7BQ97			Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	GO:0043686;GO:0006412;GO:0046872;GO:0042586	co-translational protein modification [GO:0043686]; translation [GO:0006412]	metal ion binding [GO:0046872]; peptide deformylase activity [GO:0042586]		alternative_protein_1
Strep_C122806	Strep_C122806A0	1	0.0071428571428571	D7CA73	A0A7H8K0W3	Q82KE5,A0A089XIE4,A0A7L4Y664	134	134	D7CA73			Phosphoglycerate mutase	GO:0003824		catalytic activity [GO:0003824]		dominant_protein
Strep_C122946	Strep_C122946A15	2	0.0142857142857142	A0A0C5G029	A0A0F7NC61	A0A3Q8USI7,A0A3G4W0E9,B4V4Z9	128	140	A0A0C5G029			Large ribosomal subunit protein uL4	GO:0006412;GO:0019843;GO:0003735;GO:1990904;GO:0005840	translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	ribonucleoprotein complex [GO:1990904]; ribosome [GO:0005840]	dominant_protein
Strep_C123169	Strep_C123169A17	3	0.0214285714285714	A0A3G4VUL0	A0A5R9LVA1	A0A1L7GES4,A0A7G6XLM0,A0A1U9NYC5	123	140	A0A3G4VUL0			deleted					dominant_protein
Strep_C123344	Strep_C123344A17	10	0.0714285714285714	A0A6G9H1Y7	Q82DB9	A0A5P2BB96,A0A1Z1WC02,A0A5J6HDU6	79	140	A0A6G9H1Y7			DNA-binding response regulator MtrA	GO:0045893;GO:0000156;GO:0000976;GO:0005829;GO:0032993	positive regulation of DNA-templated transcription [GO:0045893]	phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	dominant_protein
Strep_C123881	Strep_C123881A122	5	0.0357142857142857	A0A5J6GNK1	A0A0A8ERG0	A0A5P2CME9,A0A3Q8V1X3,A0A3G4VVB1	353	140	A0A5J6GNK1			TerD family protein					dominant_protein
Strep_C123975	Strep_C123975A15	2	0.0142857142857142	A0A0F7VU99	A0A1Z2L176	A0A0M4DR08,A0A6G9FF63,A0A6H0CSH2	134	140	A0A0F7VU99			TetR family transcriptional regulator	GO:0045892;GO:0003700;GO:0000976	negative regulation of DNA-templated transcription [GO:0045892]	DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]		dominant_protein
Strep_C124051	Strep_C124051A15	2	0.0142857142857142	A0A0C5FXI9	A0A5B7UNN4	A0A6G9FP58,A0A0M4DP98,D7BWZ7	133	135	A0A0C5FXI9			Zinc finger CGNR domain-containing protein					dominant_protein
Strep_C124325	Strep_C124325A18	2	0.0142857142857142	A0A0G3UPY8	A0A0A8EPJ5	A0A1V0UGH9,A0A7H8ZPE8,N0CVG5	132	135	A0A0G3UPY8			deleted					dominant_protein
Strep_C124761	Strep_C124761A3	11	0.0785714285714285	A0A6N9VBE4	D7C351	A0A5J6GK44,A0A3Q8V1L1,A0A291QBA7	76	139	A0A6N9VBE4			Sensory transduction protein RegX3	GO:0006355;GO:0000156;GO:0000976;GO:0005829;GO:0032993	regulation of DNA-templated transcription [GO:0006355]	phosphorelay response regulator activity [GO:0000156]; transcription cis-regulatory region binding [GO:0000976]	cytosol [GO:0005829]; protein-DNA complex [GO:0032993]	dominant_protein
Strep_C125292	Strep_C125292A16	2	0.0142857142857142	A0A3S8VUY8	B1W1G9	D7BQG1,Q82IM9,S5V102	138	139	A0A3S8VUY8			deleted					dominant_protein
Strep_C125584	Strep_C125584A21	2	0.0142857142857142	A0A1W5YWZ8	A0A5R9LVT4	A0A3Q8VZ94,A0A0N6ZJX5,A0A222T2V1	135	138	A0A1W5YWZ8			deleted					dominant_protein
Strep_C12561	Strep_C12561A38	2	0.0142857142857142	A0A1V0UHV5	A0A0A8EIB7	D7CAD2,Q82K80,S5VAM6	139	140	A0A1V0UHV5			Polyribonucleotide nucleotidyltransferase (EC 2.7.7.8) (Polynucleotide phosphorylase) (PNPase)	GO:0006402;GO:0006396;GO:0000175;GO:0000287;GO:0004654;GO:0003723;GO:0005829	mRNA catabolic process [GO:0006402]; RNA processing [GO:0006396]	3'-5'-RNA exonuclease activity [GO:0000175]; magnesium ion binding [GO:0000287]; polyribonucleotide nucleotidyltransferase activity [GO:0004654]; RNA binding [GO:0003723]	cytosol [GO:0005829]	dominant_protein
Strep_C126548	Strep_C126548A15	2	0.0142857142857142	A0A0C5FZB8	A0A3G4VQ25	A0A3S8VKI7,A0A0F7MZ10,A0A6G9FQ16	131	140	A0A0C5FZB8			DUF3090 domain-containing protein					dominant_protein
Strep_C126585	Strep_C126585A18	2	0.0142857142857142	A0A0N6ZJJ5	A0A516REN2	A0A1V0UHT7,A0A7H8ZLF3,Q82KF2	112	114	A0A0N6ZJJ5			Rhodanese domain-containing protein					dominant_protein
Strep_C127500	Strep_C127500A18	3	0.0214285714285714	A0A0G3UJZ2	A0A2R4JM05	A0A0M4DQX7,A0A1W5Z4A2,A0A3S8XUD8	130	140	A0A0G3UJZ2			deleted					dominant_protein
Strep_C127793	Strep_C127793A15	2	0.0142857142857142	A0A0C5G0A9	A0A7R8RMV3	D7CGQ9,Q829X5,S5VE94	139	140	A0A0C5G0A9			Zn-dependent hydrolase	GO:0016787		hydrolase activity [GO:0016787]		dominant_protein
Strep_C127807	Strep_C127807A17	2	0.0142857142857142	A0A0G3ULS8	D7C333	A0A6G9FI41,A0A0M5INL9,A0A1W5Z095	125	130	A0A0G3ULS8			deleted					dominant_protein
Strep_C127897	Strep_C127897A16	3	0.0214285714285714	A0A2K9EWA2	A0A0M4DTP9	A0A0U2SZ59,A0A1L6PK41,A0A0N6ZUK0	131	140	A0A0M4DTP9			Uracil phosphoribosyltransferase (EC 2.4.2.9) (UMP pyrophosphorylase) (UPRTase)	GO:0044206;GO:0006223;GO:0005525;GO:0000287;GO:0004845;GO:0005737	UMP salvage [GO:0044206]; uracil salvage [GO:0006223]	GTP binding [GO:0005525]; magnesium ion binding [GO:0000287]; uracil phosphoribosyltransferase activity [GO:0004845]	cytoplasm [GO:0005737]	cluster_representative
Strep_C128174	Strep_C128174A0	1	0.0071428571428571	D7CGN1	A0A5J6JH32	Q82A24,S5VKD6,A0A5P9WSZ7	137	137	D7CGN1			Dephospho-CoA kinase (EC 2.7.1.24) (Dephosphocoenzyme A kinase)	GO:0015937;GO:0005524;GO:0004140;GO:0005737	coenzyme A biosynthetic process [GO:0015937]	ATP binding [GO:0005524]; dephospho-CoA kinase activity [GO:0004140]	cytoplasm [GO:0005737]	dominant_protein
Strep_C128328	Strep_C128328A14	2	0.0142857142857142	A0A0F7N5I9	D7BVV3	A0A1W5Z3I8,A0A0M4E7D5,A0A1U9QW76	127	132	D7BVV3			UPF0301 protein SBI_06562	GO:0005829			cytosol [GO:0005829]	cluster_representative
Strep_C128987	Strep_C128987A29	8	0.0571428571428571	A0A2K8PE78	A0A1Z2L590	C9YW78,A0A1X4GTC6,A0A5P8KB59	101	140	A0A2K8PE78			Large ribosomal subunit protein uL3	GO:0006412;GO:0019843;GO:0003735;GO:0022625	translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	cytosolic large ribosomal subunit [GO:0022625]	dominant_protein
Strep_C129415	Strep_C129415A32	4	0.0285714285714285	A0A1V0UEH9	A0A0F7N2W9	A0A1W5YZQ8,A0A0M4E596,A0A1H4SIJ3	133	140	A0A1V0UEH9			TetR family transcriptional regulator	GO:0003700;GO:0000976		DNA-binding transcription factor activity [GO:0003700]; transcription cis-regulatory region binding [GO:0000976]		dominant_protein
Strep_C130297	Strep_C130297A16	2	0.0142857142857142	A0A3S8VSC3	A0A7G1NJP7	A0A1P8THY1,A0A5P2BCZ9,D7CCR3	136	138	A0A7G1NJP7			Orotate phosphoribosyltransferase (OPRT) (OPRTase) (EC 2.4.2.10)	GO:0044205;GO:0019856;GO:0000287;GO:0004588	'de novo' UMP biosynthetic process [GO:0044205]; pyrimidine nucleobase biosynthetic process [GO:0019856]	magnesium ion binding [GO:0000287]; orotate phosphoribosyltransferase activity [GO:0004588]		cluster_representative
Strep_C130318	Strep_C130318A18	2	0.0142857142857142	A0A3G4VTE9	A0A7T1WV03	A0A1D7VFC1,A0A1W5XNW5,A0A6N9VDV1	137	140	A0A7T1WV03			Peptidyl-tRNA hydrolase (Pth) (EC 3.1.1.29)	GO:0006515;GO:0072344;GO:0004045;GO:0000049;GO:0005737	protein quality control for misfolded or incompletely synthesized proteins [GO:0006515]; rescue of stalled ribosome [GO:0072344]	peptidyl-tRNA hydrolase activity [GO:0004045]; tRNA binding [GO:0000049]	cytoplasm [GO:0005737]	cluster_representative
Strep_C130339	Strep_C130339A17	2	0.0142857142857142	A0A0F7NBR8	D7CG01	B4V2K1,A0A3G4VYI7,A0A6G9FH05	137	140	D7CG01			Putative threonylcarbamoyl-AMP synthase (EC 2.7.7.87) (L-threonylcarbamoyladenylate synthase)	GO:0006450;GO:0008033;GO:0005524;GO:0003725;GO:0016779;GO:0000049;GO:0005737	regulation of translational fidelity [GO:0006450]; tRNA processing [GO:0008033]	ATP binding [GO:0005524]; double-stranded RNA binding [GO:0003725]; nucleotidyltransferase activity [GO:0016779]; tRNA binding [GO:0000049]	cytoplasm [GO:0005737]	cluster_representative
Strep_C130373	Strep_C130373A15	2	0.0142857142857142	A0A0F7N1R4	C9Z7L2	A0A7H9A016,A0A1V0UM34,A0A516R448	132	135	A0A0F7N1R4			deleted					dominant_protein
Strep_C131558	Strep_C131558A0	1	0.0071428571428571	D7BXR2	A0A2K8PID9	Q82D15,S5V3Y4,A0A5J6I0Y1	140	140	D7BXR2			dITP/XTP pyrophosphatase (EC 3.6.1.66) (Non-canonical purine NTP pyrophosphatase) (Non-standard purine NTP pyrophosphatase) (Nucleoside-triphosphate diphosphatase) (Nucleoside-triphosphate pyrophosphatase) (NTPase)	GO:0009117;GO:0009146;GO:0035870;GO:0036220;GO:0046872;GO:0000166;GO:0017111;GO:0036222;GO:0005829	nucleotide metabolic process [GO:0009117]; purine nucleoside triphosphate catabolic process [GO:0009146]	dITP diphosphatase activity [GO:0035870]; ITP diphosphatase activity [GO:0036220]; metal ion binding [GO:0046872]; nucleotide binding [GO:0000166]; ribonucleoside triphosphate phosphatase activity [GO:0017111]; XTP diphosphatase activity [GO:0036222]	cytosol [GO:0005829]	dominant_protein
Strep_C131893	Strep_C131893A65	2	0.0142857142857142	A0A516R3X0	C9Z9B4	A0A7G6XQ71,A0A5P2DEW5,D7BRF3	135	133	A0A516R3X0			ATP-binding protein (Signal recognition particle receptor subunit beta)	GO:0005524;GO:0005525		ATP binding [GO:0005524]; GTP binding [GO:0005525]		dominant_protein
Strep_C131955	Strep_C131955A16	2	0.0142857142857142	A0A0F7N5A4	A0A0M5J2Y3	A0A7G6XLW2,A0A1U9NXE6,A0A5P2BA42	136	139	A0A5P2BA42			Oligoribonuclease (EC 3.1.-.-)	GO:0000175;GO:0003676;GO:0005737		3'-5'-RNA exonuclease activity [GO:0000175]; nucleic acid binding [GO:0003676]	cytoplasm [GO:0005737]	alternative_protein_3
Strep_C132229	Strep_C132229A18	2	0.0142857142857142	A0A3G4W3A0	A0A7L4Y814	A0A1W5YUX0,A0A0M4DP33,A0A6N9V7B5	137	139	A0A6N9V7B5			Isopentenyl-diphosphate Delta-isomerase (IPP isomerase) (EC 5.3.3.2) (IPP:DMAPP isomerase) (Isopentenyl pyrophosphate isomerase)	GO:0050992;GO:0009240;GO:0004452;GO:0046872;GO:0005737	dimethylallyl diphosphate biosynthetic process [GO:0050992]; isopentenyl diphosphate biosynthetic process [GO:0009240]	isopentenyl-diphosphate delta-isomerase activity [GO:0004452]; metal ion binding [GO:0046872]	cytoplasm [GO:0005737]	alternative_protein_3
Strep_C132365	Strep_C132365A86	2	0.0142857142857142	A0A5P2C296	D7C3I7	Q82CC9,S5VGB9,A0A5P8K3K4	136	137	A0A5P2C296			Biotin transporter	GO:0015225;GO:0005886		biotin transmembrane transporter activity [GO:0015225]	plasma membrane [GO:0005886]	dominant_protein
Strep_C132396	Strep_C132396A23	5	0.0357142857142857	A0A5P9WX42	G2P1D9	A0A2K8PIT7,A0A1V0R172,A0A1U9P0N4	115	140	G2P1D9			Hypoxanthine phosphoribosyltransferase (EC 2.4.2.8)	GO:0032263;GO:0006178;GO:0046100;GO:0032264;GO:0006166;GO:0052657;GO:0004422;GO:0000287;GO:0000166;GO:0005829	GMP salvage [GO:0032263]; guanine salvage [GO:0006178]; hypoxanthine metabolic process [GO:0046100]; IMP salvage [GO:0032264]; purine ribonucleoside salvage [GO:0006166]	guanine phosphoribosyltransferase activity [GO:0052657]; hypoxanthine phosphoribosyltransferase activity [GO:0004422]; magnesium ion binding [GO:0000287]; nucleotide binding [GO:0000166]	cytosol [GO:0005829]	cluster_representative
Strep_C132785	Strep_C132785A19	2	0.0142857142857142	B4V687	A0A6I6W933	D7BWX3,Q820F4,S5URF0	139	139	D7BWX3			Holliday junction branch migration complex subunit RuvA	GO:0006310;GO:0006281;GO:0005524;GO:0000400;GO:0009378;GO:0005737;GO:0009379;GO:0048476	DNA recombination [GO:0006310]; DNA repair [GO:0006281]	ATP binding [GO:0005524]; four-way junction DNA binding [GO:0000400]; four-way junction helicase activity [GO:0009378]	cytoplasm [GO:0005737]; Holliday junction helicase complex [GO:0009379]; Holliday junction resolvase complex [GO:0048476]	alternative_protein_1
Strep_C132846	Strep_C132846A23	3	0.0214285714285714	A0A5J6HWZ2	A0A7H8JMJ3	A0A1L6PQ14,A0A0U3LDC3,B1W0M1	122	140	A0A5J6HWZ2			Imidazoleglycerol-phosphate dehydratase (IGPD) (EC 4.2.1.19)	GO:0000105;GO:0004424;GO:0005737	L-histidine biosynthetic process [GO:0000105]	imidazoleglycerol-phosphate dehydratase activity [GO:0004424]	cytoplasm [GO:0005737]	dominant_protein
Strep_C132877	Strep_C132877A109	2	0.0142857142857142	A0A5P2C8J5	A0A7G1N9A9	N0CSC4,A0A6N9V5V9,A0A0F7NGZ4	169	140	A0A5P2C8J5			Tellurium resistance protein terZ					dominant_protein
Strep_C134009	Strep_C134009A0	1	0.0071428571428571	D7C318	A0A0F7VSD2	Q82GF2,A0A0B5I7M9,A0A7H8TS07	120	120	D7C318			Reductase	GO:0006208;GO:0010181;GO:0042602	pyrimidine nucleobase catabolic process [GO:0006208]	FMN binding [GO:0010181]; riboflavin reductase (NADPH) activity [GO:0042602]		dominant_protein
Strep_C134332	Strep_C134332A15	2	0.0142857142857142	A0A3Q8UMZ0	A0A7L7MFB9	B1W467,A0A7H0NSQ7,A0A7H8ZYN5	132	138	B1W467			Guanylate kinase (EC 2.7.4.8) (GMP kinase)	GO:0005524;GO:0004385;GO:0005829		ATP binding [GO:0005524]; GMP kinase activity [GO:0004385]	cytosol [GO:0005829]	alternative_protein_1
Strep_C134372	Strep_C134372A30	5	0.0357142857142857	A0A7G6XPT8	A0A7T1WUQ0	A0A3G4VRI0,A0A5P2DLI5,A0A1V0R725	109	140	A0A7T1WUQ0			Small ribosomal subunit protein uS4	GO:0042274;GO:0006412;GO:0019843;GO:0003735;GO:0015935	ribosomal small subunit biogenesis [GO:0042274]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	small ribosomal subunit [GO:0015935]	cluster_representative
Strep_C134468	Strep_C134468A38	2	0.0142857142857142	A0A7H8ZSF3	A0A0F7N6U2	A0A3S8Y9R0,A0A2K8PH11,A0A516RB79	136	139	A0A2K8PH11			GTP cyclohydrolase 1 (EC 3.5.4.16) (GTP cyclohydrolase I) (GTP-CH-I)	GO:0006730;GO:0006729;GO:0046654;GO:0005525;GO:0003934;GO:0008270;GO:0005737	one-carbon metabolic process [GO:0006730]; tetrahydrobiopterin biosynthetic process [GO:0006729]; tetrahydrofolate biosynthetic process [GO:0046654]	GTP binding [GO:0005525]; GTP cyclohydrolase I activity [GO:0003934]; zinc ion binding [GO:0008270]	cytoplasm [GO:0005737]	alternative_protein_2
