gene	dominant_allele	dominant_count	dominant_frequency	dominant_proteins	cluster_representative	alternative_proteins	total_alleles	total_strains_with_gene
Strep_C10200	Strep_C10200A2	2	0.2222222222222222	WP_003973334.1	WP_328836783.1	WP_045561398.1,WP_086771987.1,WP_013000345.1	6	8
Strep_C10201	Strep_C10201A0	1	0.1111111111111111	WP_328838580.1	WP_328838580.1		1	1
Strep_C10202	Strep_C10202A0	1	0.1111111111111111	WP_328838864.1	WP_328838864.1	WP_369278477.1,WP_045560706.1,WP_013003177.1	6	6
Strep_C10203	Strep_C10203A0	1	0.1111111111111111	WP_328838921.1	WP_328838921.1	WP_003950512.1,WP_003975865.1,WP_093791754.1	6	6
Strep_C10204	Strep_C10204A2	2	0.2222222222222222	WP_045557896.1	WP_328839440.1	WP_150470800.1,WP_037725163.1	4	5
Strep_C10205	Strep_C10205A0	1	0.1111111111111111	WP_328839556.1	WP_328839556.1		1	1
Strep_C10206	Strep_C10206A0	1	0.1111111111111111	WP_328840526.1	WP_328840526.1		1	1
Strep_C10207	Strep_C10207A0	1	0.1111111111111111	WP_328841977.1	WP_328841977.1	WP_010360492.1	2	2
Strep_C10208	Strep_C10208A3	2	0.2222222222222222	WP_003976697.1	WP_328841995.1	WP_369278031.1,WP_003947614.1,WP_086797384.1	5	6
Strep_C10209	Strep_C10209A0	4	0.4444444444444444	WP_006378619.1	WP_006378619.1	WP_328734042.1,WP_237312655.1,WP_192360896.1	5	5
Strep_C1021	Strep_C1021A0	1	0.1111111111111111	WP_003973381.1	WP_003973381.1	WP_011030349.1	2	2
Strep_C10210	Strep_C10210A0	2	0.2222222222222222	WP_029183908.1	WP_029183908.1	WP_193381019.1,WP_237311121.1,WP_012999727.1	7	5
Strep_C10211	Strep_C10211A0	1	0.1111111111111111	WP_208835847.1	WP_208835847.1		1	1
Strep_C10212	Strep_C10212A0	1	0.1111111111111111	WP_365268011.1	WP_365268011.1		1	1
Strep_C10213	Strep_C10213A0	1	0.1111111111111111	WP_369276944.1	WP_369276944.1		1	1
Strep_C10214	Strep_C10214A0	1	0.1111111111111111	WP_369277445.1	WP_369277445.1		1	1
Strep_C10215	Strep_C10215A0	1	0.1111111111111111	WP_369277501.1	WP_369277501.1		1	1
Strep_C10216	Strep_C10216A0	1	0.1111111111111111	WP_369277888.1	WP_369277888.1	WP_045556952.1	2	2
Strep_C10217	Strep_C10217A0	1	0.1111111111111111	WP_369278216.1	WP_369278216.1		1	1
Strep_C10218	Strep_C10218A0	1	0.1111111111111111	WP_328836477.1	WP_369279562.1	WP_093791506.1,WP_012999805.1,WP_192363511.1	6	6
Strep_C10219	Strep_C10219A0	1	0.1111111111111111	WP_003946788.1	WP_003946788.1		1	1
Strep_C1022	Strep_C1022A0	1	0.1111111111111111	WP_012998253.1	WP_012998253.1		1	1
Strep_C10220	Strep_C10220A0	1	0.1111111111111111	WP_003951382.1	WP_003951382.1		1	1
Strep_C10221	Strep_C10221A0	1	0.1111111111111111	WP_008415035.1	WP_008415035.1		1	1
Strep_C10222	Strep_C10222A0	1	0.1111111111111111	WP_015507548.1	WP_015507548.1		1	1
Strep_C10223	Strep_C10223A0	1	0.1111111111111111	WP_328840434.1	WP_003972851.1	WP_045562951.1,WP_011030629.1,WP_037727570.1	6	6
Strep_C10224	Strep_C10224A0	2	0.2222222222222222	WP_003978217.1	WP_003978217.1		1	2
Strep_C10225	Strep_C10225A0	2	0.2222222222222222	WP_011030231.1	WP_011030231.1		1	2
Strep_C10226	Strep_C10226A0	1	0.1111111111111111	WP_016325690.1	WP_016325690.1	WP_011027683.1	2	2
Strep_C10227	Strep_C10227A0	1	0.1111111111111111	WP_016327716.1	WP_016327716.1	WP_011030905.1	2	2
Strep_C10228	Strep_C10228A0	1	0.1111111111111111	WP_328836145.1	WP_045556732.1	WP_012999422.1,WP_192359381.1	4	4
Strep_C10229	Strep_C10229A0	1	0.1111111111111111	WP_328836118.1	WP_093788748.1	WP_012999248.1	3	3
Strep_C1023	Strep_C1023A0	1	0.1111111111111111	WP_275874879.1	WP_275874879.1		1	1
Strep_C10230	Strep_C10230A0	1	0.1111111111111111	WP_045559316.1	WP_013001565.1	WP_192364081.1	3	3
Strep_C10231	Strep_C10231A0	1	0.1111111111111111	WP_049875626.1	WP_049875626.1		1	1
Strep_C10232	Strep_C10232A0	1	0.1111111111111111	WP_231884863.1	WP_231884863.1		1	1
Strep_C10233	Strep_C10233A0	1	0.1111111111111111	WP_408054979.1	WP_408054979.1		1	1
Strep_C10234	Strep_C10234A0	1	0.1111111111111111	WP_328836070.1	WP_192359468.1	WP_045556829.1,WP_012999174.1	4	4
Strep_C10235	Strep_C10235A0	1	0.1111111111111111	WP_010352875.1	WP_010352875.1		1	1
Strep_C10236	Strep_C10236A0	1	0.1111111111111111	WP_010357646.1	WP_010357646.1		1	1
Strep_C10237	Strep_C10237A0	1	0.1111111111111111	WP_010357835.1	WP_010357835.1		1	1
Strep_C10238	Strep_C10238A0	1	0.1111111111111111	WP_369280103.1	WP_010358900.1		2	2
Strep_C10239	Strep_C10239A0	1	0.1111111111111111	WP_086770801.1	WP_010359382.1		2	2
Strep_C1024	Strep_C1024A0	1	0.1111111111111111	WP_328838057.1	WP_275874961.1	WP_237313971.1,WP_013002123.1	4	4
Strep_C10240	Strep_C10240A0	1	0.1111111111111111	WP_010360515.1	WP_010360515.1		1	1
Strep_C10241	Strep_C10241A0	1	0.1111111111111111	WP_010360782.1	WP_010360782.1		1	1
Strep_C10242	Strep_C10242A0	1	0.1111111111111111	WP_328838809.1	WP_029183668.1	WP_328736064.1,WP_003975773.1,WP_045556346.1	8	8
Strep_C10243	Strep_C10243A0	1	0.1111111111111111	WP_029183881.1	WP_029183881.1		1	1
Strep_C10244	Strep_C10244A3	2	0.2222222222222222	WP_003976871.1	WP_005477940.1	WP_150470426.1,WP_003947461.1,WP_045560947.1	8	9
Strep_C10245	Strep_C10245A3	2	0.2222222222222222	WP_003974364.1	WP_046707246.1	WP_045559376.1,WP_086771586.1,WP_003948714.1	7	9
Strep_C10246	Strep_C10246A0	1	0.1111111111111111	WP_319764620.1	WP_319764620.1	WP_369279936.1,WP_003972161.1,WP_161270371.1	5	5
Strep_C10247	Strep_C10247A0	1	0.1111111111111111	WP_327346724.1	WP_327346724.1	WP_003947319.1,WP_013004745.1	3	3
Strep_C10248	Strep_C10248A0	1	0.1111111111111111	WP_328834597.1	WP_328834597.1		1	1
Strep_C10249	Strep_C10249A0	1	0.1111111111111111	WP_328835850.1	WP_328835850.1	WP_010358511.1	2	2
Strep_C1025	Strep_C1025A0	1	0.1111111111111111	WP_328837930.1	WP_369280406.1	WP_237313645.1,WP_013001989.1,WP_192362658.1	6	6
Strep_C10250	Strep_C10250A4	2	0.2222222222222222	WP_045561485.1	WP_328836853.1	WP_086767358.1,WP_003951089.1,WP_003973435.1	8	9
Strep_C10251	Strep_C10251A0	1	0.1111111111111111	WP_328838617.1	WP_328838617.1	WP_328735946.1,WP_003974536.1,WP_045556156.1	6	6
Strep_C10252	Strep_C10252A0	1	0.1111111111111111	WP_328839513.1	WP_328839513.1	WP_369278109.1,WP_237310458.1,WP_013004107.1	6	6
Strep_C10253	Strep_C10253A0	1	0.1111111111111111	WP_328841293.1	WP_328841293.1	WP_010357042.1	2	2
Strep_C10254	Strep_C10254A0	1	0.1111111111111111	WP_328841356.1	WP_328841356.1	WP_013003011.1	2	2
Strep_C10255	Strep_C10255A0	1	0.1111111111111111	WP_328842057.1	WP_328842057.1		1	1
Strep_C10256	Strep_C10256A0	1	0.1111111111111111	WP_328834877.1	WP_413254553.1	WP_328836478.1,WP_013006059.1,WP_192363515.1	14	9
Strep_C10257	Strep_C10257A0	5	0.5555555555555556	WP_013001011.1	WP_013001011.1		1	5
Strep_C10258	Strep_C10258A0	1	0.1111111111111111	WP_086764753.1	WP_086764753.1	WP_059047658.1	2	2
Strep_C10259	Strep_C10259A0	1	0.1111111111111111	WP_046705064.1	WP_150471054.1	WP_016326242.1,WP_045557594.1,WP_011028500.1	7	7
Strep_C1026	Strep_C1026A0	1	0.1111111111111111	WP_237312192.1	WP_237312192.1		1	1
Strep_C10260	Strep_C10260A0	1	0.1111111111111111	WP_328734044.1	WP_328734044.1		1	1
Strep_C10261	Strep_C10261A0	1	0.1111111111111111	WP_365266530.1	WP_365266530.1		1	1
Strep_C10262	Strep_C10262A0	1	0.1111111111111111	WP_365270636.1	WP_365270636.1	WP_237311712.1,WP_013005705.1,WP_086803401.1	5	5
Strep_C10263	Strep_C10263A0	1	0.1111111111111111	WP_365278662.1	WP_365278662.1		1	1
Strep_C10264	Strep_C10264A0	1	0.1111111111111111	WP_369278087.1	WP_369278087.1	WP_003976535.1,WP_161270025.1,WP_010358570.1	4	4
Strep_C10265	Strep_C10265A0	1	0.1111111111111111	WP_369280442.1	WP_369280442.1	WP_003947128.1,WP_003978458.1,WP_011027092.1	4	4
Strep_C10266	Strep_C10266A0	1	0.1111111111111111	WP_328836607.1	WP_003947712.1	WP_045562044.1,WP_013000117.1,WP_086797260.1	6	6
Strep_C10267	Strep_C10267A0	1	0.1111111111111111	WP_003947731.1	WP_003947731.1		1	1
Strep_C10268	Strep_C10268A0	1	0.1111111111111111	WP_003947910.1	WP_003947910.1		1	1
Strep_C10269	Strep_C10269A1	2	0.2222222222222222	WP_016326134.1	WP_015506951.1		2	3
Strep_C1027	Strep_C1027A0	1	0.1111111111111111	WP_010359481.1	WP_010359481.1		1	1
Strep_C10270	Strep_C10270A0	1	0.1111111111111111	WP_015507344.1	WP_015507344.1		1	1
Strep_C10271	Strep_C10271A0	1	0.1111111111111111	WP_015507721.1	WP_015507721.1		1	1
Strep_C10272	Strep_C10272A0	1	0.1111111111111111	WP_078485266.1	WP_078485266.1		1	1
Strep_C10273	Strep_C10273A0	1	0.1111111111111111	WP_202474624.1	WP_202474624.1		1	1
Strep_C10274	Strep_C10274A1	2	0.2222222222222222	WP_003972141.1	WP_003972141.1	WP_369279955.1	2	3
Strep_C10275	Strep_C10275A0	1	0.1111111111111111	WP_328836179.1	WP_003972346.1	WP_365266860.1,WP_045556694.1,WP_012999461.1	7	7
Strep_C10276	Strep_C10276A2	2	0.2222222222222222	WP_003973395.1	WP_003973395.1	WP_328836830.1,WP_150472940.1,WP_060883135.1	7	8
Strep_C10277	Strep_C10277A1	2	0.2222222222222222	WP_003974786.1	WP_003974786.1	WP_003949031.1	2	3
Strep_C10278	Strep_C10278A0	1	0.1111111111111111	WP_003975872.1	WP_003975872.1	WP_011028671.1	2	2
Strep_C10279	Strep_C10279A0	1	0.1111111111111111	WP_003978622.1	WP_003978622.1	WP_011026953.1	2	2
Strep_C1028	Strep_C1028A0	1	0.1111111111111111	WP_011030862.1	WP_010359977.1		2	2
Strep_C10280	Strep_C10280A0	1	0.1111111111111111	WP_015508273.1	WP_003978680.1	WP_045561224.1,WP_011026912.1,WP_037724912.1	6	6
Strep_C10281	Strep_C10281A0	1	0.1111111111111111	WP_328839515.1	WP_016326100.1	WP_003947809.1,WP_045557989.1,WP_011028273.1	7	7
Strep_C10282	Strep_C10282A0	1	0.1111111111111111	WP_045556227.1	WP_045556227.1	WP_192363720.1	2	2
Strep_C10283	Strep_C10283A0	2	0.2222222222222222	WP_045556688.1	WP_045556688.1	WP_012999467.1	2	3
Strep_C10284	Strep_C10284A0	1	0.1111111111111111	WP_196789370.1	WP_196789370.1	WP_010359059.1	2	2
Strep_C10285	Strep_C10285A3	2	0.2222222222222222	WP_011027997.1	WP_237310806.1	WP_319759693.1,WP_150470328.1,WP_008403789.1	8	9
Strep_C10286	Strep_C10286A3	2	0.2222222222222222	WP_003971634.1	WP_237314083.1	WP_328838397.1,WP_328734144.1,WP_003948601.1	7	8
Strep_C10287	Strep_C10287A0	1	0.1111111111111111	WP_210540061.1	WP_011031289.1	WP_016325372.1,WP_013000031.1	4	4
Strep_C10288	Strep_C10288A0	1	0.1111111111111111	WP_161270100.1	WP_161270100.1		1	1
Strep_C10289	Strep_C10289A0	1	0.1111111111111111	WP_328841243.1	WP_013006038.1	WP_045555528.1,WP_086797316.1,WP_192362993.1	6	4
Strep_C1029	Strep_C1029A0	1	0.1111111111111111	WP_328841773.1	WP_328841773.1		1	1
Strep_C10290	Strep_C10290A0	2	0.2222222222222222	WP_231885171.1	WP_231884916.1		2	2
Strep_C10291	Strep_C10291A0	1	0.1111111111111111	WP_328836182.1	WP_086799755.1	WP_150473930.1,WP_045556691.1,WP_041668949.1	7	6
Strep_C10292	Strep_C10292A0	1	0.1111111111111111	WP_328840205.1	WP_086802809.1	WP_150470080.1,WP_003947067.1,WP_003977301.1	9	9
Strep_C10293	Strep_C10293A0	1	0.1111111111111111	WP_369278817.1	WP_225617399.1	WP_013002157.1	3	3
Strep_C10294	Strep_C10294A0	2	0.2222222222222222	WP_003976044.1	WP_010350152.1		2	3
Strep_C10295	Strep_C10295A0	1	0.1111111111111111	WP_010355445.1	WP_010355445.1		1	1
Strep_C10296	Strep_C10296A0	1	0.1111111111111111	WP_328836905.1	WP_010356852.1	WP_045562481.1,WP_013000524.1,WP_086798354.1	5	5
Strep_C10297	Strep_C10297A0	1	0.1111111111111111	WP_010358471.1	WP_010358471.1		1	1
Strep_C10298	Strep_C10298A0	1	0.1111111111111111	WP_010360443.1	WP_010360443.1		1	1
Strep_C10299	Strep_C10299A0	1	0.1111111111111111	WP_223786190.1	WP_223786190.1		1	1
Strep_C103	Strep_C103A0	1	0.1111111111111111	WP_237309622.1	WP_237309622.1	WP_225617811.1	2	2
Strep_C1030	Strep_C1030A0	1	0.1111111111111111	WP_015507485.1	WP_015507485.1		1	1
Strep_C10300	Strep_C10300A0	1	0.1111111111111111	WP_328834588.1	WP_319167512.1	WP_037727643.1	3	3
Strep_C10301	Strep_C10301A3	2	0.2222222222222222	WP_003975791.1	WP_037693049.1	WP_328736074.1,WP_003950447.1,WP_045556360.1	8	9
Strep_C10302	Strep_C10302A3	2	0.2222222222222222	WP_003973752.1	WP_046707265.1	WP_045559036.1,WP_150472685.1,WP_003950760.1	7	9
Strep_C10303	Strep_C10303A0	1	0.1111111111111111	WP_328834786.1	WP_328834786.1		1	1
Strep_C10304	Strep_C10304A0	1	0.1111111111111111	WP_328835864.1	WP_328835864.1	WP_150474839.1,WP_193381877.1,WP_012998895.1	6	6
Strep_C10305	Strep_C10305A0	1	0.1111111111111111	WP_328836461.1	WP_328836461.1	WP_045559726.1,WP_012999786.1,WP_086798250.1	4	4
Strep_C10306	Strep_C10306A3	2	0.2222222222222222	WP_063646593.1	WP_328837287.1	WP_229894474.1,WP_003948357.1,WP_078853940.1	8	9
Strep_C10307	Strep_C10307A0	1	0.1111111111111111	WP_328840553.1	WP_328840553.1		1	1
Strep_C10308	Strep_C10308A0	1	0.1111111111111111	WP_328840876.1	WP_328840876.1	WP_192332475.1	2	2
Strep_C10309	Strep_C10309A0	1	0.1111111111111111	WP_328841998.1	WP_328841998.1		1	1
Strep_C1031	Strep_C1031A0	1	0.1111111111111111	WP_012998308.1	WP_012998308.1		1	1
Strep_C10310	Strep_C10310A0	1	0.1111111111111111	WP_328842169.1	WP_328842169.1	WP_237313394.1	2	2
Strep_C10311	Strep_C10311A0	1	0.1111111111111111	WP_328842189.1	WP_328842189.1		1	1
Strep_C10312	Strep_C10312A0	3	0.3333333333333333	WP_006379104.1	WP_006379104.1	WP_010358258.1	2	4
Strep_C10313	Strep_C10313A0	4	0.4444444444444444	WP_010358260.1	WP_010358260.1		1	4
Strep_C10314	Strep_C10314A0	1	0.1111111111111111	WP_086770625.1	WP_086770625.1	WP_003973522.1	2	2
Strep_C10315	Strep_C10315A2	2	0.2222222222222222	WP_003977187.1	WP_328736949.1	WP_328840121.1,WP_045557107.1,WP_013004877.1	7	8
Strep_C10316	Strep_C10316A0	1	0.1111111111111111	WP_365266705.1	WP_365266705.1	WP_010356639.1	2	2
Strep_C10317	Strep_C10317A0	1	0.1111111111111111	WP_369276790.1	WP_369276790.1		1	1
Strep_C10318	Strep_C10318A0	1	0.1111111111111111	WP_369276943.1	WP_369276943.1		1	1
Strep_C10319	Strep_C10319A0	1	0.1111111111111111	WP_369278518.1	WP_369278518.1		1	1
Strep_C1032	Strep_C1032A0	1	0.1111111111111111	WP_328835778.1	WP_012998777.1	WP_010354516.1	3	3
Strep_C10320	Strep_C10320A0	1	0.1111111111111111	WP_369280454.1	WP_369280454.1		1	1
Strep_C10321	Strep_C10321A0	1	0.1111111111111111	WP_003946527.1	WP_003946527.1		1	1
Strep_C10322	Strep_C10322A0	1	0.1111111111111111	WP_003949753.1	WP_003949753.1		1	1
Strep_C10323	Strep_C10323A0	1	0.1111111111111111	WP_003950771.1	WP_003950771.1		1	1
Strep_C10324	Strep_C10324A0	1	0.1111111111111111	WP_010640417.1	WP_010640417.1		1	1
Strep_C10325	Strep_C10325A3	2	0.2222222222222222	WP_030870088.1	WP_015507063.1	WP_328836885.1,WP_369279327.1,WP_237313231.1	8	9
Strep_C10326	Strep_C10326A0	1	0.1111111111111111	WP_015507621.1	WP_015507621.1		1	1
Strep_C10327	Strep_C10327A0	1	0.1111111111111111	WP_015507782.1	WP_015507782.1		1	1
Strep_C10328	Strep_C10328A0	1	0.1111111111111111	WP_015507881.1	WP_015507881.1		1	1
Strep_C10329	Strep_C10329A0	1	0.1111111111111111	WP_003973133.1	WP_003973133.1	WP_011030514.1	2	2
Strep_C1033	Strep_C1033A0	1	0.1111111111111111	WP_192360432.1	WP_192360432.1		1	1
Strep_C10330	Strep_C10330A0	1	0.1111111111111111	WP_369280163.1	WP_003976522.1	WP_011028254.1	3	3
Strep_C10331	Strep_C10331A0	1	0.1111111111111111	WP_016325013.1	WP_016325013.1	WP_011026931.1	2	2
Strep_C10332	Strep_C10332A0	1	0.1111111111111111	WP_328840840.1	WP_016325612.1	WP_016325312.1,WP_237314346.1,WP_011027540.1	7	6
Strep_C10333	Strep_C10333A0	1	0.1111111111111111	WP_150474199.1	WP_016326093.1	WP_011028255.1	3	3
Strep_C10334	Strep_C10334A0	1	0.1111111111111111	WP_016326467.1	WP_016326467.1	WP_011028831.1	2	2
Strep_C10335	Strep_C10335A0	1	0.1111111111111111	WP_016327641.1	WP_016327641.1	WP_011030719.1	2	2
Strep_C10336	Strep_C10336A0	1	0.1111111111111111	WP_015508311.1	WP_016327733.1	WP_011030933.1	3	3
Strep_C10337	Strep_C10337A0	1	0.1111111111111111	WP_234308252.1	WP_234308252.1		1	1
Strep_C10338	Strep_C10338A2	2	0.2222222222222222	WP_045555622.1	WP_045555622.1	WP_328841097.1,WP_150469294.1,WP_013005921.1	5	6
Strep_C10339	Strep_C10339A0	1	0.1111111111111111	WP_045560336.1	WP_045560336.1		1	1
Strep_C1034	Strep_C1034A0	1	0.1111111111111111	WP_010356037.1	WP_010356037.1		1	1
Strep_C10340	Strep_C10340A0	1	0.1111111111111111	WP_413254399.1	WP_390623508.1	WP_369277150.1,WP_003978398.1,WP_016328208.1	7	5
Strep_C10341	Strep_C10341A0	1	0.1111111111111111	WP_375336302.1	WP_375336302.1		1	1
Strep_C10342	Strep_C10342A3	2	0.2222222222222222	WP_003975775.1	WP_013003113.1	WP_037693025.1,WP_369278502.1,WP_003950429.1	8	9
Strep_C10343	Strep_C10343A0	1	0.1111111111111111	WP_237310465.1	WP_013004119.1	WP_192364224.1,WP_010351916.1	4	4
Strep_C10344	Strep_C10344A0	1	0.1111111111111111	WP_041669449.1	WP_041669449.1		1	1
Strep_C10345	Strep_C10345A0	1	0.1111111111111111	WP_328838035.1	WP_231885101.1	WP_093790766.1,WP_192361349.1	4	4
Strep_C10346	Strep_C10346A0	1	0.1111111111111111	WP_192361965.1	WP_192361965.1		1	1
Strep_C10347	Strep_C10347A0	1	0.1111111111111111	WP_328841198.1	WP_192363181.1	WP_369279515.1	3	3
Strep_C10348	Strep_C10348A0	1	0.1111111111111111	WP_192363408.1	WP_192363408.1		1	1
Strep_C10349	Strep_C10349A0	1	0.1111111111111111	WP_328839976.1	WP_192365718.1	WP_045560811.1,WP_013004658.1	4	4
Strep_C1035	Strep_C1035A0	1	0.1111111111111111	WP_369280649.1	WP_369280649.1		1	1
Strep_C10350	Strep_C10350A0	1	0.1111111111111111	WP_010350178.1	WP_010350178.1		1	1
Strep_C10351	Strep_C10351A0	1	0.1111111111111111	WP_010353172.1	WP_010353172.1		1	1
Strep_C10352	Strep_C10352A0	1	0.1111111111111111	WP_010353568.1	WP_010353568.1		1	1
Strep_C10353	Strep_C10353A0	1	0.1111111111111111	WP_010353759.1	WP_010353759.1		1	1
Strep_C10354	Strep_C10354A0	1	0.1111111111111111	WP_010355948.1	WP_010355948.1		1	1
Strep_C10355	Strep_C10355A0	1	0.1111111111111111	WP_010360451.1	WP_010360451.1		1	1
Strep_C10356	Strep_C10356A0	1	0.1111111111111111	WP_010360543.1	WP_010360543.1		1	1
Strep_C10357	Strep_C10357A0	1	0.1111111111111111	WP_010360806.1	WP_010360806.1		1	1
Strep_C10358	Strep_C10358A3	2	0.2222222222222222	WP_003974609.1	WP_029183509.1	WP_328838510.1,WP_229894658.1,WP_015507333.1	8	9
Strep_C10359	Strep_C10359A0	1	0.1111111111111111	WP_029184024.1	WP_029184024.1		1	1
Strep_C1036	Strep_C1036A0	1	0.1111111111111111	WP_328841313.1	WP_093789088.1	WP_328737848.1,WP_016328032.1,WP_011031588.1	7	7
Strep_C10360	Strep_C10360A0	2	0.2222222222222222	WP_011030676.1	WP_050375858.1		2	3
Strep_C10361	Strep_C10361A0	1	0.1111111111111111	WP_319760446.1	WP_319760446.1	WP_150470661.1,WP_045562853.1,WP_013004214.1	6	6
Strep_C10362	Strep_C10362A3	2	0.2222222222222222	WP_003972408.1	WP_319764577.1	WP_150473554.1,WP_003951963.1,WP_045556660.1	8	9
Strep_C10363	Strep_C10363A0	1	0.1111111111111111	WP_327348014.1	WP_327348014.1	WP_234442411.1,WP_037728820.1	3	3
Strep_C10364	Strep_C10364A0	1	0.1111111111111111	WP_328834964.1	WP_328834964.1		1	1
Strep_C10365	Strep_C10365A0	1	0.1111111111111111	WP_328835448.1	WP_328835448.1		1	1
Strep_C10366	Strep_C10366A0	1	0.1111111111111111	WP_328837771.1	WP_328837771.1		1	1
Strep_C10367	Strep_C10367A0	1	0.1111111111111111	WP_328837801.1	WP_328837801.1	WP_237313572.1,WP_408995513.1	3	3
Strep_C10368	Strep_C10368A0	1	0.1111111111111111	WP_328838099.1	WP_328838099.1	WP_328838100.1,WP_045558583.1,WP_237314008.1	8	5
Strep_C10369	Strep_C10369A0	1	0.1111111111111111	WP_328838196.1	WP_328838196.1	WP_369278758.1,WP_003949444.1,WP_003974997.1	9	9
Strep_C1037	Strep_C1037A0	1	0.1111111111111111	WP_150473793.1	WP_150473793.1		1	1
Strep_C10370	Strep_C10370A1	2	0.2222222222222222	WP_003978112.1	WP_328840524.1	WP_060886937.1,WP_013005792.1,WP_029184579.1	5	6
Strep_C10371	Strep_C10371A0	1	0.1111111111111111	WP_328840843.1	WP_328840843.1	WP_045561762.1,WP_192365212.1	3	3
Strep_C10372	Strep_C10372A0	1	0.1111111111111111	WP_328841845.1	WP_328841845.1		1	1
Strep_C10373	Strep_C10373A0	2	0.2222222222222222	WP_046773411.1	WP_046773411.1		1	2
Strep_C10374	Strep_C10374A0	1	0.1111111111111111	WP_150470135.1	WP_150470135.1	WP_011027879.1	2	2
Strep_C10375	Strep_C10375A0	1	0.1111111111111111	WP_150471445.1	WP_150471445.1		1	1
Strep_C10376	Strep_C10376A0	1	0.1111111111111111	WP_210540097.1	WP_210540097.1	WP_237310491.1,WP_041670496.1,WP_010361035.1	4	4
Strep_C10377	Strep_C10377A0	1	0.1111111111111111	WP_365268332.1	WP_365268332.1		1	1
Strep_C10378	Strep_C10378A0	1	0.1111111111111111	WP_369277124.1	WP_369277124.1		1	1
Strep_C10379	Strep_C10379A2	2	0.2222222222222222	WP_003976865.1	WP_369277958.1	WP_328839848.1,WP_045560958.1,WP_013004504.1	7	8
Strep_C1038	Strep_C1038A0	1	0.1111111111111111	WP_369276882.1	WP_369276882.1	WP_010358809.1	2	2
Strep_C10380	Strep_C10380A0	1	0.1111111111111111	WP_328837673.1	WP_369278836.1	WP_045563125.1,WP_086804575.1,WP_010351531.1	5	5
Strep_C10381	Strep_C10381A0	1	0.1111111111111111	WP_369279480.1	WP_369279480.1		1	1
Strep_C10382	Strep_C10382A3	2	0.2222222222222222	WP_003975676.1	WP_003950277.1	WP_328838742.1,WP_369278531.1,WP_045556255.1	8	9
Strep_C10383	Strep_C10383A3	2	0.2222222222222222	WP_003975976.1	WP_003950618.1	WP_328839002.1,WP_369278355.1,WP_237310194.1	7	8
Strep_C10384	Strep_C10384A0	1	0.1111111111111111	WP_003950994.1	WP_003950994.1		1	1
Strep_C10385	Strep_C10385A0	1	0.1111111111111111	WP_369279620.1	WP_003951792.1	WP_003972669.1,WP_011030773.1,WP_029184055.1	5	5
Strep_C10386	Strep_C10386A0	1	0.1111111111111111	WP_015506867.1	WP_015506867.1		1	1
Strep_C10387	Strep_C10387A0	1	0.1111111111111111	WP_015506878.1	WP_015506878.1		1	1
Strep_C10388	Strep_C10388A0	1	0.1111111111111111	WP_015506895.1	WP_015506895.1		1	1
Strep_C10389	Strep_C10389A0	1	0.1111111111111111	WP_328840307.1	WP_015508204.1	WP_369277733.1,WP_003977467.1,WP_045563396.1	9	9
Strep_C1039	Strep_C1039A0	1	0.1111111111111111	WP_369278926.1	WP_369278926.1		1	1
Strep_C10390	Strep_C10390A0	2	0.2222222222222222	WP_003976584.1	WP_003976584.1		1	2
Strep_C10391	Strep_C10391A0	1	0.1111111111111111	WP_003978238.1	WP_003978238.1	WP_011027255.1	2	2
Strep_C10392	Strep_C10392A0	2	0.2222222222222222	WP_003978674.1	WP_003978674.1		1	2
Strep_C10393	Strep_C10393A0	2	0.2222222222222222	WP_011027112.1	WP_011027112.1		1	2
Strep_C10394	Strep_C10394A0	1	0.1111111111111111	WP_016325077.1	WP_016325077.1	WP_011027041.1	2	2
Strep_C10395	Strep_C10395A0	1	0.1111111111111111	WP_016325151.1	WP_016325151.1	WP_003978316.1	2	2
Strep_C10396	Strep_C10396A0	1	0.1111111111111111	WP_016327331.1	WP_016327331.1	WP_011030296.1	2	2
Strep_C10397	Strep_C10397A0	1	0.1111111111111111	WP_037666442.1	WP_037666442.1		1	1
Strep_C10398	Strep_C10398A0	1	0.1111111111111111	WP_369279502.1	WP_037666983.1	WP_011026990.1	3	3
Strep_C10399	Strep_C10399A0	1	0.1111111111111111	WP_139051734.1	WP_139051734.1		1	1
Strep_C104	Strep_C104A0	1	0.1111111111111111	WP_015507587.1	WP_015507587.1		1	1
Strep_C1040	Strep_C1040A0	1	0.1111111111111111	WP_010354926.1	WP_010354926.1		1	1
Strep_C10400	Strep_C10400A0	1	0.1111111111111111	WP_045562184.1	WP_045562184.1	WP_192363185.1	2	2
Strep_C10401	Strep_C10401A0	1	0.1111111111111111	WP_328840192.1	WP_177261791.1	WP_086768978.1,WP_030871104.1,WP_161269995.1	8	8
